txn_id,date,season,gid,farmer_id,txn_type,item,qty_tons,rate_inr,amount_inr
T002987,2019-10-11,2019-K,BRD-UJN,F01819,DELIVERY,Other,0.725,4730.0,34292.5
T001731,2019-10-11,2019-K,BRD-NSK,F01444,DELIVERY,Paddy,2.491,2085.0,51937.35
T004407,2019-10-11,2019-K,BRD-RTL,F02205,DELIVERY,Other,0.1,5115.0,5166.15
T004438,2019-10-11,2019-K,BRD-RTL,F02212,DELIVERY,Groundnut,1.37,7185.0,98434.5
T004305,2019-10-11,2019-K,BRD-RTL,F02181,DELIVERY,Groundnut,1.499,7120.0,106728.8
T000569,2019-10-11,2019-K,BRD-YTM,F01136,DELIVERY,Cotton,0.29100000000000004,7540.0,21941.4
T002692,2019-10-11,2019-K,BRD-IND,F01732,DELIVERY,Soybean,1.042,4920.0,51266.0
T001113,2019-10-11,2019-K,BRD-AMT,F01269,DELIVERY,Cotton,0.9300000000000002,7635.0,71082.0
T003955,2019-10-11,2019-K,BRD-RTL,F02091,DELIVERY,Groundnut,0.585,6405.0,37469.25
T003550,2019-10-11,2019-K,BRD-DWS,F01978,DELIVERY,Other,0.9359999999999999,4640.0,43430.0
T001022,2019-10-11,2019-K,BRD-AMT,F01247,DELIVERY,Soybean,0.34800000000000003,4845.0,16861.0
T002496,2019-10-11,2019-K,BRD-IND,F01677,DELIVERY,Other,0.529,4930.0,26080.0
T001473,2019-10-11,2019-K,BRD-NSK,F01362,DELIVERY,Paddy,1.991,2150.0,42806.5
T001435,2019-10-11,2019-K,BRD-NSK,F01351,DELIVERY,Paddy,2.479,2130.0,52802.7
T001438,2019-10-11,2019-K,BRD-NSK,F01351,LOAN_REPAY,Loan EMI,,,2700.0
T000192,2019-10-11,2019-K,BRD-YTM,F01047,DELIVERY,Cotton,0.11499999999999999,7140.0,8211.0
T004357,2019-10-11,2019-K,BRD-RTL,F02194,DELIVERY,Groundnut,0.266,7315.0,19457.9
T003160,2019-10-11,2019-K,BRD-UJN,F01871,DELIVERY,Other,0.26,5165.0,13532.3
T000216,2019-10-11,2019-K,BRD-YTM,F01052,DELIVERY,Cotton,0.8900000000000001,7245.0,64625.4
T000292,2019-10-11,2019-K,BRD-YTM,F01069,DELIVERY,Cotton,0.020000000000000004,7840.0,1568.0
T002629,2019-10-11,2019-K,BRD-IND,F01716,DELIVERY,Other,0.168,4630.0,7778.0
T001209,2019-10-11,2019-K,BRD-AMT,F01292,DELIVERY,Soybean,2.85,4840.0,137988.0
T000040,2019-10-11,2019-K,BRD-YTM,F01009,DELIVERY,Cotton,0.638,7505.0,47881.9
T000796,2019-10-11,2019-K,BRD-AMT,F01192,DELIVERY,Other,0.065,5035.0,3273.0
T003125,2019-10-11,2019-K,BRD-UJN,F01859,DELIVERY,Soybean,1.668,4510.0,75226.8
T003180,2019-10-11,2019-K,BRD-UJN,F01877,DELIVERY,Other,0.546,4575.0,24979.5
T003187,2019-10-11,2019-K,BRD-UJN,F01879,DELIVERY,Other,0.024,4765.0,1143.6
T000324,2019-10-11,2019-K,BRD-YTM,F01077,DELIVERY,Cotton,0.9500000000000001,7375.0,70062.5
T001203,2019-10-11,2019-K,BRD-AMT,F01290,DELIVERY,Other,0.149,4990.0,7435.0
T002535,2019-10-11,2019-K,BRD-IND,F01687,DELIVERY,Other,0.062,5170.0,3205.0
T000859,2019-10-11,2019-K,BRD-AMT,F01208,DELIVERY,Soybean,0.36000000000000004,4820.0,17400.0
T002251,2019-10-11,2019-K,BRD-AUR,F01599,DELIVERY,Soybean,3.075,4575.0,140681.25
T001194,2019-10-11,2019-K,BRD-AMT,F01289,DELIVERY,Other,0.766,4820.0,36921.0
T004336,2019-10-11,2019-K,BRD-RTL,F02188,DELIVERY,Other,0.77,4820.0,36873.0
T000041,2019-10-12,2019-K,BRD-YTM,F01009,DELIVERY,Cotton,0.063,7505.0,4728.15
T004182,2019-10-12,2019-K,BRD-RTL,F02148,DELIVERY,Groundnut,0.516,6745.0,34804.2
T002172,2019-10-12,2019-K,BRD-AUR,F01575,DELIVERY,Soybean,1.918,4820.0,92447.6
T001444,2019-10-12,2019-K,BRD-NSK,F01353,DELIVERY,Paddy,0.123,2265.0,2785.95
T002490,2019-10-12,2019-K,BRD-IND,F01675,DELIVERY,Other,0.504,4770.0,24041.0
T001322,2019-10-12,2019-K,BRD-NSK,F01322,DELIVERY,Paddy,1.411,2195.0,30971.45
T001407,2019-10-12,2019-K,BRD-NSK,F01344,DELIVERY,Paddy,0.853,2150.0,18339.5
T000473,2019-10-12,2019-K,BRD-YTM,F01112,DELIVERY,Cotton,1.17,7315.0,85512.35
T000996,2019-10-12,2019-K,BRD-AMT,F01240,DELIVERY,Soybean,0.22599999999999998,4955.0,11198.0
T001878,2019-10-12,2019-K,BRD-AUR,F01486,LOAN_REPAY,Loan EMI,,,6200.0
T002300,2019-10-12,2019-K,BRD-AUR,F01614,DELIVERY,Other,0.442,4605.0,20354.1
T000841,2019-10-12,2019-K,BRD-AMT,F01203,DELIVERY,Other,1.25,4855.0,60687.5
T001690,2019-10-12,2019-K,BRD-NSK,F01432,DELIVERY,Paddy,0.117,2195.0,2568.15
T001516,2019-10-12,2019-K,BRD-NSK,F01377,DELIVERY,Paddy,1.797,2240.0,40252.8
T001333,2019-10-12,2019-K,BRD-NSK,F01326,DELIVERY,Paddy,0.662,2235.0,14795.7
T004244,2019-10-12,2019-K,BRD-RTL,F02164,DELIVERY,Groundnut,1.803,7130.0,128553.9
T004205,2019-10-12,2019-K,BRD-RTL,F02153,DELIVERY,Groundnut,1.569,7205.0,113046.45
T002034,2019-10-12,2019-K,BRD-AUR,F01531,LOAN_REPAY,Loan EMI,,,6600.0
T003515,2019-10-12,2019-K,BRD-DWS,F01969,DELIVERY,Other,1.0890000000000002,4735.0,51564.0
T004374,2019-10-12,2019-K,BRD-RTL,F02198,DELIVERY,Groundnut,0.273,7385.0,20161.05
T000554,2019-10-12,2019-K,BRD-YTM,F01133,DELIVERY,Cotton,0.18500000000000003,7655.0,14161.75
T001226,2019-10-12,2019-K,BRD-AMT,F01294,LOAN_REPAY,Loan EMI,,,4000.0
T000152,2019-10-12,2019-K,BRD-YTM,F01038,DELIVERY,Cotton,3.4939999999999998,7540.0,263447.6
T002942,2019-10-12,2019-K,BRD-UJN,F01807,DELIVERY,Other,0.5830000000000001,4585.0,26730.55
T001642,2019-10-12,2019-K,BRD-NSK,F01416,DELIVERY,Paddy,1.462,2475.0,36184.5
T001047,2019-10-12,2019-K,BRD-AMT,F01254,DELIVERY,Soybean,0.635,4625.0,29369.0
T002658,2019-10-12,2019-K,BRD-IND,F01724,DELIVERY,Other,8.962,4915.0,440482.0
T000622,2019-10-12,2019-K,BRD-YTM,F01146,LOAN_REPAY,Loan EMI,,,4100.0
T002232,2019-10-12,2019-K,BRD-AUR,F01591,LOAN_REPAY,Loan EMI,,,1600.0
T004534,2019-10-12,2019-K,BRD-AMT,F02235,DELIVERY,Soybean,0.18300000000000002,4715.0,8628.0
T001994,2019-10-12,2019-K,BRD-AUR,F01519,LOAN_REPAY,Loan EMI,,,7500.0
T002905,2019-10-12,2019-K,BRD-UJN,F01795,LOAN_REPAY,Loan EMI,,,2300.0
T000777,2019-10-12,2019-K,BRD-AMT,F01187,DELIVERY,Other,0.30000000000000004,4700.0,13912.0
T001177,2019-10-12,2019-K,BRD-AMT,F01286,DELIVERY,Cotton,0.7240000000000001,7710.0,55820.0
T008048,2019-10-12,2019-K,BRD-DWS,F02259,INPUT_PURCHASE,Plant Protection,0.119,389.0,46327.0
T000106,2019-10-12,2019-K,BRD-YTM,F01025,DELIVERY,Other,0.438,5005.0,21921.9
T002509,2019-10-12,2019-K,BRD-IND,F01681,DELIVERY,Soybean,0.154,4795.0,7384.0
T001349,2019-10-12,2019-K,BRD-NSK,F01329,LOAN_REPAY,Loan EMI,,,4400.0
T004236,2019-10-12,2019-K,BRD-RTL,F02162,DELIVERY,Groundnut,0.779,7325.0,57061.75
T007053,2019-10-12,2019-K,BRD-DWS,F01918,LOAN_REPAY,Loan EMI,,,1800.0
T000565,2019-10-12,2019-K,BRD-YTM,F01134,DELIVERY,Soybean,0.11299999999999999,5170.0,5842.1
T002894,2019-10-12,2019-K,BRD-UJN,F01792,DELIVERY,Soybean,0.04000000000000001,4930.0,2070.6
T000293,2019-10-12,2019-K,BRD-YTM,F01069,DELIVERY,Cotton,0.266,7840.0,20854.4
T000010,2019-10-12,2019-K,BRD-YTM,F01003,DELIVERY,Cotton,0.327,7910.0,25865.7
T001972,2019-10-12,2019-K,BRD-AUR,F01517,DELIVERY,Soybean,0.195,4835.0,9428.25
T000096,2019-10-12,2019-K,BRD-YTM,F01023,DELIVERY,Cotton,0.28300000000000003,7730.0,21875.9
T004429,2019-10-12,2019-K,BRD-RTL,F02210,DELIVERY,Groundnut,1.7800000000000002,6760.0,120530.8
T000590,2019-10-12,2019-K,BRD-YTM,F01141,DELIVERY,Cotton,0.5990000000000001,7205.0,43157.95
T003998,2019-10-12,2019-K,BRD-RTL,F02101,DELIVERY,Groundnut,0.35800000000000004,7220.0,25847.6
T000287,2019-10-13,2019-K,BRD-YTM,F01068,DELIVERY,Cotton,1.019,7720.0,78666.8
T000400,2019-10-13,2019-K,BRD-YTM,F01097,DELIVERY,Cotton,0.32000000000000006,7675.0,24329.75
T000798,2019-10-13,2019-K,BRD-AMT,F01192,LOAN_REPAY,Loan EMI,,,7500.0
T000897,2019-10-13,2019-K,BRD-AMT,F01217,DELIVERY,Soybean,0.04000000000000001,5250.0,1890.0
T001384,2019-10-13,2019-K,BRD-NSK,F01338,DELIVERY,Paddy,4.183,2160.0,90352.8
T002762,2019-10-13,2019-K,BRD-IND,F01754,DELIVERY,Soybean,0.437,4635.0,20255.0
T001280,2019-10-13,2019-K,BRD-NSK,F01308,DELIVERY,Paddy,4.668,2175.0,101529.0
T002623,2019-10-13,2019-K,BRD-IND,F01713,DELIVERY,Other,0.127,4990.0,6337.0
T000131,2019-10-13,2019-K,BRD-YTM,F01033,DELIVERY,Cotton,0.223,7470.0,16658.1
T004122,2019-10-13,2019-K,BRD-RTL,F02131,DELIVERY,Other,0.35600000000000004,4745.0,16892.2
T002435,2019-10-13,2019-K,BRD-IND,F01657,DELIVERY,Soybean,0.158,5175.0,8176.0
T001589,2019-10-13,2019-K,BRD-NSK,F01400,DELIVERY,Paddy,3.771,2340.0,88241.4
T004354,2019-10-13,2019-K,BRD-RTL,F02193,DELIVERY,Groundnut,1.4460000000000002,7105.0,102738.3
T002323,2019-10-13,2019-K,BRD-IND,F01621,DELIVERY,Other,0.207,4660.0,9646.0
T002316,2019-10-13,2019-K,BRD-IND,F01619,DELIVERY,Other,0.24,4955.0,11892.0
T000824,2019-10-13,2019-K,BRD-AMT,F01199,DELIVERY,Soybean,0.259,4605.0,11927.0
T003306,2019-10-13,2019-K,BRD-UJN,F01910,LOAN_REPAY,Loan EMI,,,6500.0
T001550,2019-10-13,2019-K,BRD-NSK,F01387,DELIVERY,Paddy,2.062,2290.0,47219.8
T000833,2019-10-13,2019-K,BRD-AMT,F01200,DELIVERY,Cotton,0.8,7775.0,62122.0
T002292,2019-10-13,2019-K,BRD-AUR,F01612,DELIVERY,Soybean,0.136,4750.0,6460.0
T003356,2019-10-13,2019-K,BRD-DWS,F01924,DELIVERY,Other,1.537,5215.0,80155.0
T003809,2019-10-13,2019-K,BRD-DWS,F02057,DELIVERY,Other,0.887,5100.0,45237.0
T000721,2019-10-13,2019-K,BRD-AMT,F01174,DELIVERY,Soybean,0.5700000000000001,4785.0,27274.5
T001497,2019-10-13,2019-K,BRD-NSK,F01370,DELIVERY,Paddy,6.228,2040.0,127051.2
T000023,2019-10-13,2019-K,BRD-YTM,F01006,DELIVERY,Cotton,0.020000000000000004,7845.0,1647.45
T000970,2019-10-13,2019-K,BRD-AMT,F01235,DELIVERY,Cotton,0.638,7095.0,45266.0
T004383,2019-10-13,2019-K,BRD-RTL,F02201,DELIVERY,Groundnut,1.173,6945.0,81464.85
T004017,2019-10-13,2019-K,BRD-RTL,F02106,DELIVERY,Groundnut,1.086,6995.0,75965.7
T001678,2019-10-13,2019-K,BRD-NSK,F01428,DELIVERY,Paddy,2.116,2185.0,46234.6
T003922,2019-10-13,2019-K,BRD-RTL,F02084,DELIVERY,Other,0.963,4710.0,45357.3
T000291,2019-10-13,2019-K,BRD-YTM,F01069,DELIVERY,Cotton,0.517,7840.0,40532.8
T004439,2019-10-13,2019-K,BRD-RTL,F02213,DELIVERY,Groundnut,0.885,6510.0,57613.5
T002497,2019-10-13,2019-K,BRD-IND,F01677,DELIVERY,Other,0.68,4930.0,33524.0
T001949,2019-10-13,2019-K,BRD-AUR,F01509,DELIVERY,Soybean,2.142,5215.0,111705.3
T001967,2019-10-13,2019-K,BRD-AUR,F01516,DELIVERY,Soybean,0.188,4945.0,9296.6
T001284,2019-10-13,2019-K,BRD-NSK,F01309,DELIVERY,Paddy,2.823,2180.0,61541.4
T002012,2019-10-13,2019-K,BRD-AUR,F01525,LOAN_REPAY,Loan EMI,,,2600.0
T003083,2019-10-13,2019-K,BRD-UJN,F01846,DELIVERY,Other,0.916,5195.0,47586.2
T004545,2019-10-14,2019-K,BRD-UJN,F02239,DELIVERY,Other,1.319,4820.0,63575.8
T000691,2019-10-14,2019-K,BRD-AMT,F01165,DELIVERY,Other,0.37000000000000005,4995.0,18581.0
T001851,2019-10-14,2019-K,BRD-AUR,F01481,DELIVERY,Soybean,1.271,5040.0,64058.4
T000467,2019-10-14,2019-K,BRD-YTM,F01111,DELIVERY,Cotton,0.81,7230.0,58490.7
T000772,2019-10-14,2019-K,BRD-AMT,F01186,DELIVERY,Other,0.252,4995.0,12587.0
T003933,2019-10-14,2019-K,BRD-RTL,F02086,DELIVERY,Soybean,0.322,4830.0,15552.6
T000523,2019-10-14,2019-K,BRD-YTM,F01125,DELIVERY,Other,1.209,4605.0,55674.45
T000998,2019-10-14,2019-K,BRD-AMT,F01241,DELIVERY,Soybean,1.588,4705.0,74715.0
T003219,2019-10-14,2019-K,BRD-UJN,F01888,DELIVERY,Soybean,0.45,4845.0,21560.25
T002397,2019-10-14,2019-K,BRD-IND,F01644,DELIVERY,Other,0.157,5265.0,8266.0
T002137,2019-10-14,2019-K,BRD-AUR,F01563,DELIVERY,Other,0.758,4920.0,37293.6
T000623,2019-10-14,2019-K,BRD-YTM,F01147,DELIVERY,Cotton,1.4820000000000002,7485.0,110927.7
T000306,2019-10-14,2019-K,BRD-YTM,F01072,DELIVERY,Cotton,0.887,7455.0,66125.85
T002555,2019-10-14,2019-K,BRD-IND,F01693,DELIVERY,Other,0.557,5065.0,28212.0
T000007,2019-10-14,2019-K,BRD-YTM,F01002,DELIVERY,Cotton,0.065,7420.0,4823.0
T002471,2019-10-14,2019-K,BRD-IND,F01668,DELIVERY,Soybean,0.51,4755.0,24250.0
T003931,2019-10-14,2019-K,BRD-RTL,F02086,DELIVERY,Groundnut,0.715,7480.0,53482.0
T002270,2019-10-14,2019-K,BRD-AUR,F01605,DELIVERY,Soybean,0.583,4740.0,27634.2
T004006,2019-10-14,2019-K,BRD-RTL,F02104,DELIVERY,Groundnut,0.325,7325.0,23806.25
T002278,2019-10-14,2019-K,BRD-AUR,F01608,DELIVERY,Other,0.588,4785.0,28135.8
T004111,2019-10-14,2019-K,BRD-RTL,F02129,DELIVERY,Groundnut,1.481,6580.0,97449.8
T002025,2019-10-14,2019-K,BRD-AUR,F01529,DELIVERY,Other,0.143,4815.0,6885.45
T002291,2019-10-14,2019-K,BRD-AUR,F01612,DELIVERY,Other,0.162,4750.0,7695.0
T000022,2019-10-14,2019-K,BRD-YTM,F01006,DELIVERY,Cotton,0.223,7845.0,17494.35
T000187,2019-10-14,2019-K,BRD-YTM,F01046,DELIVERY,Cotton,0.326,7800.0,25428.0
T000236,2019-10-14,2019-K,BRD-YTM,F01057,DELIVERY,Cotton,0.39,7770.0,30380.7
T002951,2019-10-14,2019-K,BRD-UJN,F01811,DELIVERY,Soybean,0.6030000000000001,5005.0,30180.15
T002439,2019-10-14,2019-K,BRD-IND,F01658,DELIVERY,Soybean,2.715,4665.0,126655.0
T002739,2019-10-14,2019-K,BRD-IND,F01746,DELIVERY,Soybean,1.435,4600.0,66010.0
T002281,2019-10-14,2019-K,BRD-AUR,F01609,DELIVERY,Soybean,0.432,4765.0,20584.8
T003156,2019-10-14,2019-K,BRD-UJN,F01870,DELIVERY,Soybean,1.67,4970.0,82800.2
T000093,2019-10-14,2019-K,BRD-YTM,F01022,DELIVERY,Other,0.4,4945.0,19780.0
T000150,2019-10-14,2019-K,BRD-YTM,F01037,DELIVERY,Soybean,0.317,4685.0,14851.45
T000642,2019-10-14,2019-K,BRD-YTM,F01151,DELIVERY,Cotton,0.367,7370.0,27047.9
T000746,2019-10-14,2019-K,BRD-AMT,F01181,DELIVERY,Other,0.009,4895.0,441.0
T002290,2019-10-14,2019-K,BRD-AUR,F01611,DELIVERY,Other,0.137,4735.0,6486.95
T001744,2019-10-15,2019-K,BRD-NSK,F01448,DELIVERY,Paddy,5.463,2260.0,123463.8
T002673,2019-10-15,2019-K,BRD-IND,F01728,DELIVERY,Soybean,0.649,4825.0,31314.0
T002662,2019-10-15,2019-K,BRD-IND,F01725,DELIVERY,Other,0.57,5000.0,28500.0
T000505,2019-10-15,2019-K,BRD-YTM,F01121,DELIVERY,Cotton,0.27799999999999997,7350.0,20433.0
T001763,2019-10-15,2019-K,BRD-NSK,F01455,DELIVERY,Paddy,0.717,2205.0,15809.85
T004221,2019-10-15,2019-K,BRD-RTL,F02158,DELIVERY,Groundnut,3.476,7040.0,244710.4
T002977,2019-10-15,2019-K,BRD-UJN,F01817,DELIVERY,Soybean,0.42,4815.0,20174.85
T000223,2019-10-15,2019-K,BRD-YTM,F01054,DELIVERY,Cotton,0.41300000000000003,7810.0,32255.3
T003910,2019-10-15,2019-K,BRD-RTL,F02081,DELIVERY,Soybean,0.55,4785.0,26173.95
T002141,2019-10-15,2019-K,BRD-AUR,F01564,DELIVERY,Other,1.571,4610.0,72423.1
T001164,2019-10-15,2019-K,BRD-AMT,F01282,DELIVERY,Cotton,0.9480000000000001,7545.0,71527.0
T001968,2019-10-15,2019-K,BRD-AUR,F01516,DELIVERY,Soybean,0.361,4945.0,17851.45
T001790,2019-10-15,2019-K,BRD-AUR,F01465,DELIVERY,Soybean,0.899,4865.0,43736.35
T000097,2019-10-15,2019-K,BRD-YTM,F01023,DELIVERY,Cotton,0.7400000000000001,7730.0,56970.1
T001903,2019-10-15,2019-K,BRD-AUR,F01495,DELIVERY,Other,1.094,4900.0,53606.0
T000514,2019-10-15,2019-K,BRD-YTM,F01123,DELIVERY,Cotton,0.19,7670.0,14879.8
T002886,2019-10-15,2019-K,BRD-UJN,F01791,DELIVERY,Soybean,1.806,4535.0,81902.1
T000243,2019-10-15,2019-K,BRD-YTM,F01058,DELIVERY,Cotton,0.952,7880.0,75017.6
T000507,2019-10-15,2019-K,BRD-YTM,F01121,DELIVERY,Other,0.03900000000000001,4985.0,1944.15
T000051,2019-10-15,2019-K,BRD-YTM,F01012,DELIVERY,Other,0.25,4900.0,12005.0
T003049,2019-10-15,2019-K,BRD-UJN,F01836,DELIVERY,Other,1.401,4950.0,69349.5
T003496,2019-10-15,2019-K,BRD-DWS,F01962,DELIVERY,Soybean,0.9,4795.0,43155.0
T002404,2019-10-15,2019-K,BRD-IND,F01647,DELIVERY,Other,1.56,4815.0,75114.0
T002630,2019-10-15,2019-K,BRD-IND,F01716,DELIVERY,Soybean,0.084,4630.0,3889.0
T003378,2019-10-15,2019-K,BRD-DWS,F01929,LOAN_REPAY,Loan EMI,,,2700.0
T000315,2019-10-15,2019-K,BRD-YTM,F01074,DELIVERY,Cotton,0.386,7965.0,30744.9
T003618,2019-10-15,2019-K,BRD-DWS,F01998,DELIVERY,Soybean,2.616,4880.0,127661.0
T002005,2019-10-15,2019-K,BRD-AUR,F01523,DELIVERY,Soybean,0.422,4620.0,19496.4
T003758,2019-10-15,2019-K,BRD-DWS,F02039,DELIVERY,Other,0.69,4840.0,33493.0
T002071,2019-10-15,2019-K,BRD-AUR,F01544,DELIVERY,Soybean,0.359,4935.0,17716.65
T002448,2019-10-15,2019-K,BRD-IND,F01660,DELIVERY,Other,0.058,4840.0,2807.0
T000538,2019-10-15,2019-K,BRD-YTM,F01129,DELIVERY,Other,0.267,4950.0,13216.5
T000401,2019-10-15,2019-K,BRD-YTM,F01097,DELIVERY,Cotton,0.27,7675.0,20876.0
T000391,2019-10-15,2019-K,BRD-YTM,F01095,DELIVERY,Soybean,0.37000000000000005,5035.0,18780.55
T003570,2019-10-15,2019-K,BRD-DWS,F01984,DELIVERY,Soybean,0.595,4850.0,28858.0
T000142,2019-10-15,2019-K,BRD-YTM,F01036,DELIVERY,Other,0.49000000000000005,4710.0,23267.4
T000353,2019-10-15,2019-K,BRD-YTM,F01086,DELIVERY,Cotton,0.869,7770.0,67521.3
T002429,2019-10-15,2019-K,BRD-IND,F01655,DELIVERY,Other,0.164,4815.0,7897.0
T001428,2019-10-15,2019-K,BRD-NSK,F01349,DELIVERY,Paddy,0.848,2195.0,18613.6
T000382,2019-10-15,2019-K,BRD-YTM,F01092,DELIVERY,Soybean,1.2300000000000002,4770.0,58718.7
T002111,2019-10-15,2019-K,BRD-AUR,F01556,DELIVERY,Soybean,0.196,5115.0,10025.4
T001826,2019-10-15,2019-K,BRD-AUR,F01474,DELIVERY,Soybean,0.837,4705.0,39380.85
T000677,2019-10-15,2019-K,BRD-AMT,F01162,DELIVERY,Soybean,0.67,4850.0,32689.0
T004204,2019-10-15,2019-K,BRD-RTL,F02153,DELIVERY,Groundnut,1.293,7205.0,93160.65
T002916,2019-10-15,2019-K,BRD-UJN,F01799,LOAN_REPAY,Loan EMI,,,2900.0
T002918,2019-10-15,2019-K,BRD-UJN,F01800,DELIVERY,Soybean,0.06999999999999999,5110.0,3577.0
T004029,2019-10-15,2019-K,BRD-RTL,F02108,DELIVERY,Groundnut,1.18,7435.0,87733.0
T001666,2019-10-15,2019-K,BRD-NSK,F01423,DELIVERY,Paddy,0.416,2285.0,9505.6
T003129,2019-10-16,2019-K,BRD-UJN,F01860,DELIVERY,Other,0.232,5100.0,11832.0
T003706,2019-10-16,2019-K,BRD-DWS,F02025,DELIVERY,Other,0.83,4825.0,39951.0
T002612,2019-10-16,2019-K,BRD-IND,F01711,DELIVERY,Soybean,0.076,4655.0,3538.0
T000986,2019-10-16,2019-K,BRD-AMT,F01238,DELIVERY,Cotton,0.038000000000000006,7420.0,2820.0
T004027,2019-10-16,2019-K,BRD-RTL,F02108,DELIVERY,Groundnut,1.271,7435.0,94498.85
T000759,2019-10-16,2019-K,BRD-AMT,F01183,DELIVERY,Cotton,0.338,7430.0,25113.0
T003943,2019-10-16,2019-K,BRD-RTL,F02089,DELIVERY,Groundnut,0.42000000000000004,7125.0,29640.0
T003351,2019-10-16,2019-K,BRD-DWS,F01923,DELIVERY,Other,2.345,4800.0,112560.0
T000562,2019-10-16,2019-K,BRD-YTM,F01134,DELIVERY,Cotton,0.09100000000000001,7475.0,6802.25
T002169,2019-10-16,2019-K,BRD-AUR,F01573,DELIVERY,Soybean,0.691,4965.0,34308.15
T000218,2019-10-16,2019-K,BRD-YTM,F01052,DELIVERY,Other,1.55,5030.0,78065.6
T000232,2019-10-16,2019-K,BRD-YTM,F01056,DELIVERY,Cotton,0.062,7740.0,4798.8
T003410,2019-10-16,2019-K,BRD-DWS,F01939,DELIVERY,Soybean,0.637,5070.0,32296.0
T002186,2019-10-16,2019-K,BRD-AUR,F01579,DELIVERY,Soybean,0.417,4625.0,19286.25
T002839,2019-10-16,2019-K,BRD-UJN,F01777,DELIVERY,Soybean,0.461,5030.0,23188.3
T004453,2019-10-16,2019-K,BRD-RTL,F02215,DELIVERY,Other,0.189,4950.0,9355.5
T000732,2019-10-16,2019-K,BRD-AMT,F01177,DELIVERY,Other,0.49000000000000005,5000.0,24500.0
T004159,2019-10-16,2019-K,BRD-RTL,F02141,DELIVERY,Other,0.229,4485.0,10270.65
T000033,2019-10-16,2019-K,BRD-YTM,F01006,LOAN_REPAY,Loan EMI,,,6800.0
T003613,2019-10-16,2019-K,BRD-DWS,F01997,DELIVERY,Other,0.476,4800.0,22848.0
T002984,2019-10-16,2019-K,BRD-UJN,F01818,DELIVERY,Other,0.36000000000000004,4775.0,17190.0
T000450,2019-10-16,2019-K,BRD-YTM,F01108,DELIVERY,Cotton,0.383,7130.0,27307.9
T002472,2019-10-16,2019-K,BRD-IND,F01669,DELIVERY,Soybean,2.833,5225.0,148024.0
T000624,2019-10-16,2019-K,BRD-YTM,F01147,DELIVERY,Soybean,0.15300000000000002,4330.0,6624.9
T001070,2019-10-16,2019-K,BRD-AMT,F01258,DELIVERY,Soybean,0.012,4955.0,595.0
T001274,2019-10-16,2019-K,BRD-NSK,F01307,DELIVERY,Paddy,2.249,2100.0,47229.0
T003770,2019-10-16,2019-K,BRD-DWS,F02045,DELIVERY,Soybean,0.437,4925.0,21522.0
T000943,2019-10-16,2019-K,BRD-AMT,F01230,DELIVERY,Soybean,0.493,4890.0,24108.0
T001240,2019-10-16,2019-K,BRD-AMT,F01298,DELIVERY,Other,0.129,4910.0,6334.0
T002936,2019-10-16,2019-K,BRD-UJN,F01805,DELIVERY,Soybean,1.624,5155.0,83717.2
T001862,2019-10-16,2019-K,BRD-AUR,F01483,DELIVERY,Soybean,0.431,4625.0,19933.75
T000278,2019-10-16,2019-K,BRD-YTM,F01066,DELIVERY,Cotton,1.1740000000000002,7620.0,89458.8
T002691,2019-10-16,2019-K,BRD-IND,F01732,DELIVERY,Other,0.789,4920.0,38819.0
T002782,2019-10-16,2019-K,BRD-IND,F01760,DELIVERY,Soybean,0.55,5015.0,27582.0
T001388,2019-10-16,2019-K,BRD-NSK,F01339,DELIVERY,Paddy,4.973,2235.0,111146.55
T000407,2019-10-16,2019-K,BRD-YTM,F01098,DELIVERY,Soybean,0.27999999999999997,5110.0,14103.6
T001369,2019-10-16,2019-K,BRD-NSK,F01336,DELIVERY,Paddy,0.317,2155.0,6831.35
T000390,2019-10-16,2019-K,BRD-YTM,F01095,DELIVERY,Cotton,0.40599999999999997,7810.0,31708.6
T001876,2019-10-16,2019-K,BRD-AUR,F01486,DELIVERY,Other,0.784,4715.0,36965.6
T002689,2019-10-16,2019-K,BRD-IND,F01731,DELIVERY,Other,0.299,4790.0,14322.0
T001578,2019-10-16,2019-K,BRD-NSK,F01395,LOAN_REPAY,Loan EMI,,,7200.0
T004121,2019-10-16,2019-K,BRD-RTL,F02131,DELIVERY,Soybean,0.057,4745.0,2704.65
T001289,2019-10-16,2019-K,BRD-NSK,F01311,DELIVERY,Paddy,1.884,2385.0,44933.4
T000256,2019-10-16,2019-K,BRD-YTM,F01061,DELIVERY,Cotton,0.255,7825.0,19953.75
T000576,2019-10-16,2019-K,BRD-YTM,F01138,DELIVERY,Cotton,0.044000000000000004,7120.0,3132.8
T000733,2019-10-16,2019-K,BRD-AMT,F01177,LOAN_REPAY,Loan EMI,,,1400.0
T003282,2019-10-16,2019-K,BRD-UJN,F01907,DELIVERY,Other,0.907,4995.0,45304.65
T000016,2019-10-16,2019-K,BRD-YTM,F01004,DELIVERY,Cotton,0.43200000000000005,7770.0,33566.4
T000768,2019-10-16,2019-K,BRD-AMT,F01184,LOAN_REPAY,Loan EMI,,,3600.0
T000012,2019-10-16,2019-K,BRD-YTM,F01003,DELIVERY,Other,0.7230000000000001,5245.0,37921.35
T003497,2019-10-16,2019-K,BRD-DWS,F01963,DELIVERY,Soybean,1.85,4665.0,86349.0
