farmer_id,village,district,state,gid,lat,lon,landholding_acres,collection_distance_km,join_year
F02332,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,1.73,11.9,2020
F02333,Chikhali,Amravati,Maharashtra,BRD-AMT,20.7079,77.8272,1.35,14.1,2020
F02334,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,3.29,5.6,2020
F02335,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,2.3,23.9,2020
F02336,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,1.96,7.0,2020
F02337,Eklara,Amravati,Maharashtra,BRD-AMT,20.7114,77.6833,4.13,18.3,2020
F02338,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,3.62,20.5,2020
F02339,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,3.28,21.7,2020
F02340,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,6.04,7.0,2020
F02341,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.18,7.6,2020
F02342,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.81,18.5,2020
F02343,Shahapur,Aurangabad,Maharashtra,BRD-AUR,19.8895,75.0629,1.77,19.7,2020
F02344,Khachrod,Ujjain,Madhya Pradesh,BRD-UJN,23.4075,75.7683,2.54,9.1,2020
F02345,Khachrod,Ujjain,Madhya Pradesh,BRD-UJN,23.4075,75.7683,1.29,9.1,2020
F02346,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,1.32,21.7,2020
F02347,Ambodi,Yavatmal,Maharashtra,BRD-YTM,19.879,78.3297,1.68,23.4,2020
F02348,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,3.41,14.0,2020
F02349,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,8.07,7.0,2020
F02350,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,6.72,20.3,2020
F02351,Barnagar,Ujjain,Madhya Pradesh,BRD-UJN,23.2867,75.7948,1.82,20.5,2020
F02352,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.34,9.3,2020
F02353,Eklara,Amravati,Maharashtra,BRD-AMT,20.7114,77.6833,1.71,18.3,2020
F02354,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,3.27,7.0,2020
F02355,Borgaon,Amravati,Maharashtra,BRD-AMT,20.7194,77.5809,2.73,21.4,2020
F02356,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.63,20.3,2020
F02357,Ozar,Nashik,Maharashtra,BRD-NSK,20.1937,73.533,2.05,10.1,2020
F02358,Sanwer,Indore,Madhya Pradesh,BRD-IND,22.8361,75.9942,3.11,20.1,2020
F02359,Dindori,Nashik,Maharashtra,BRD-NSK,20.0963,73.6085,3.09,10.2,2020
F02360,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,4.13,11.6,2020
F02361,Chikhali,Amravati,Maharashtra,BRD-AMT,20.7079,77.8272,1.1,14.1,2020
F02362,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,3.87,14.7,2020
F02363,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,5.75,26.0,2020
F02364,Mangliya,Indore,Madhya Pradesh,BRD-IND,22.795,76.0785,3.64,11.9,2020
F02365,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,1.38,9.3,2020
F02366,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,7.4,7.0,2020
F02367,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,1.95,20.3,2020
F02368,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,4.15,20.3,2020
F02369,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,2.5,24.3,2020
F02370,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,1.22,24.3,2020
F02371,Palkhed,Nashik,Maharashtra,BRD-NSK,19.9121,73.9102,2.45,9.2,2020
F02372,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,4.54,9.5,2020
F02373,Padegaon,Aurangabad,Maharashtra,BRD-AUR,19.8646,75.3922,10.08,14.7,2020
F02374,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,2.55,26.1,2021
F02375,Chikhali,Amravati,Maharashtra,BRD-AMT,20.7079,77.8272,1.3,14.1,2021
F02376,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,3.3,25.4,2021
F02377,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,2.16,25.4,2021
F02378,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,2.07,24.3,2021
F02379,Fulsungi,Amravati,Maharashtra,BRD-AMT,21.0492,77.7296,2.78,26.0,2021
F02380,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.57,7.6,2021
F02381,Dhanora,Amravati,Maharashtra,BRD-AMT,21.2014,77.8497,1.66,6.5,2021
F02382,Ambodi,Yavatmal,Maharashtra,BRD-YTM,19.879,78.3297,3.1,23.4,2021
F02383,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,1.52,23.9,2021
F02384,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.19,7.6,2021
F02385,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,3.72,21.7,2021
F02386,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.65,9.3,2021
F02387,Sanwer,Indore,Madhya Pradesh,BRD-IND,22.8361,75.9942,1.58,20.1,2021
F02388,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,2.71,7.1,2021
F02389,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,1.16,26.1,2021
F02390,Borgaon,Amravati,Maharashtra,BRD-AMT,20.7194,77.5809,0.95,21.4,2021
F02391,Kampel,Indore,Madhya Pradesh,BRD-IND,22.6452,76.1081,3.82,21.0,2021
F02392,Khedgaon,Nashik,Maharashtra,BRD-NSK,20.2495,74.0184,3.41,17.5,2021
F02393,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,3.42,9.5,2021
F02394,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,4.39,18.5,2021
F02395,Harsola,Indore,Madhya Pradesh,BRD-IND,22.4845,75.8069,4.48,23.8,2021
F02396,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,0.93,26.0,2021
F02397,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,1.25,14.7,2021
F02398,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,1.16,6.9,2021
F02399,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,4.26,20.5,2021
F02400,Karmad,Aurangabad,Maharashtra,BRD-AUR,19.9297,75.4488,3.2,5.2,2021
F02401,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,1.67,18.0,2021
F02402,Sanwer,Indore,Madhya Pradesh,BRD-IND,22.8361,75.9942,3.31,20.1,2021
F02403,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,2.89,23.9,2021
F02404,Vadki,Yavatmal,Maharashtra,BRD-YTM,20.257,77.9854,1.23,19.4,2021
F02405,Khedgaon,Nashik,Maharashtra,BRD-NSK,20.2495,74.0184,2.87,17.5,2021
F02406,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,7.48,21.8,2021
F02407,Ambodi,Yavatmal,Maharashtra,BRD-YTM,19.879,78.3297,3.08,23.4,2021
F02408,Ozar,Nashik,Maharashtra,BRD-NSK,20.1937,73.533,3.57,10.1,2021
F02409,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,4.52,26.1,2021
F02410,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,1.47,21.8,2021
F02411,Barnagar,Ujjain,Madhya Pradesh,BRD-UJN,23.2867,75.7948,9.95,20.5,2021
F02412,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,5.36,5.6,2021
F02413,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,2.62,26.1,2021
F02414,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,1.99,20.3,2021
F02415,Sanwer,Indore,Madhya Pradesh,BRD-IND,22.8361,75.9942,3.85,20.1,2021
F02416,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,2.2,18.5,2021
F02417,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,2.87,14.7,2021
F02418,Ozar,Nashik,Maharashtra,BRD-NSK,20.1937,73.533,1.72,10.1,2021
F02419,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.68,18.5,2021
F02420,Palkhed,Nashik,Maharashtra,BRD-NSK,19.9121,73.9102,4.78,9.2,2021
F02421,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,1.87,7.0,2021
F02422,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,1.93,5.6,2021
F02423,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,2.35,24.3,2021
F02424,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,3.54,21.7,2021
F02425,Palkhed,Nashik,Maharashtra,BRD-NSK,19.9121,73.9102,1.91,9.2,2021
F02426,Dhanora,Amravati,Maharashtra,BRD-AMT,21.2014,77.8497,3.72,6.5,2021
F02427,Ambodi,Yavatmal,Maharashtra,BRD-YTM,19.879,78.3297,2.05,23.4,2021
F02428,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,4.03,11.6,2021
F02429,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,3.82,18.5,2021
F02430,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.05,9.3,2021
F02431,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.99,20.3,2021
F02432,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.62,7.6,2021
F02433,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,2.91,12.4,2021
F02434,Khedgaon,Nashik,Maharashtra,BRD-NSK,20.2495,74.0184,4.44,17.5,2021
F02435,Ozar,Nashik,Maharashtra,BRD-NSK,20.1937,73.533,2.6,10.1,2021
F02436,Padegaon,Aurangabad,Maharashtra,BRD-AUR,19.8646,75.3922,2.31,14.7,2021
F02437,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,1.37,11.9,2021
F02438,Ambodi,Yavatmal,Maharashtra,BRD-YTM,19.879,78.3297,4.37,23.4,2021
F02439,Ozar,Nashik,Maharashtra,BRD-NSK,20.1937,73.533,8.05,10.1,2021
F02440,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,2.75,18.5,2021
F02441,Padegaon,Aurangabad,Maharashtra,BRD-AUR,19.8646,75.3922,2.05,14.7,2021
F02442,Karmad,Aurangabad,Maharashtra,BRD-AUR,19.9297,75.4488,4.42,5.2,2021
F02443,Khachrod,Ujjain,Madhya Pradesh,BRD-UJN,23.4075,75.7683,4.25,9.1,2021
F02444,Mangliya,Indore,Madhya Pradesh,BRD-IND,22.795,76.0785,1.29,11.9,2021
F02445,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,5.05,5.6,2021
F02446,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,4.22,25.4,2021
F02447,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.46,7.6,2021
F02448,Ozar,Nashik,Maharashtra,BRD-NSK,20.1937,73.533,4.41,10.1,2021
F02449,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,3.49,11.9,2021
F02450,Shahapur,Aurangabad,Maharashtra,BRD-AUR,19.8895,75.0629,2.33,19.7,2021
F02451,Chikhali,Amravati,Maharashtra,BRD-AMT,20.7079,77.8272,4.74,14.1,2021
F02452,Chikhali,Amravati,Maharashtra,BRD-AMT,20.7079,77.8272,2.91,14.1,2021
F02453,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.04,7.6,2021
F02454,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,0.99,9.5,2021
F02455,Borgaon,Amravati,Maharashtra,BRD-AMT,20.7194,77.5809,1.34,21.4,2022
F02456,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,1.09,23.9,2022
F02457,Jatwada,Aurangabad,Maharashtra,BRD-AUR,19.9206,75.0815,4.01,26.0,2022
F02458,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,2.65,24.3,2022
F02459,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,1.33,7.1,2022
F02460,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,1.35,9.3,2022
F02461,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,4.49,14.7,2022
F02462,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,3.74,26.0,2022
F02463,Ozar,Nashik,Maharashtra,BRD-NSK,20.1937,73.533,2.76,10.1,2022
F02464,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,1.65,18.0,2022
F02465,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,3.35,5.6,2022
F02466,Khachrod,Ujjain,Madhya Pradesh,BRD-UJN,23.4075,75.7683,2.89,9.1,2022
F02467,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,6.24,26.0,2022
F02468,Barnagar,Ujjain,Madhya Pradesh,BRD-UJN,23.2867,75.7948,1.77,20.5,2022
F02469,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,2.35,26.1,2022
F02470,Ambodi,Yavatmal,Maharashtra,BRD-YTM,19.879,78.3297,2.08,23.4,2022
F02471,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,2.42,20.3,2022
F02472,Karmad,Aurangabad,Maharashtra,BRD-AUR,19.9297,75.4488,3.41,5.2,2022
F02473,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.94,25.4,2022
F02474,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.43,14.0,2022
F02475,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,1.39,7.0,2022
F02476,Mangliya,Indore,Madhya Pradesh,BRD-IND,22.795,76.0785,7.09,11.9,2022
F02477,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,3.48,11.6,2022
F02478,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,6.64,14.0,2022
F02479,Vadki,Yavatmal,Maharashtra,BRD-YTM,20.257,77.9854,3.04,19.4,2022
F02480,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,8.12,18.0,2022
F02481,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,3.56,20.5,2022
F02482,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,4.78,20.3,2022
F02483,Shahapur,Aurangabad,Maharashtra,BRD-AUR,19.8895,75.0629,2.61,19.7,2022
F02484,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.51,14.0,2022
F02485,Borgaon,Amravati,Maharashtra,BRD-AMT,20.7194,77.5809,2.98,21.4,2022
F02486,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,8.08,20.3,2022
F02487,Harsola,Indore,Madhya Pradesh,BRD-IND,22.4845,75.8069,4.54,23.8,2022
F02488,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,3.95,25.4,2022
F02489,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,4.05,20.3,2022
F02490,Sanwer,Indore,Madhya Pradesh,BRD-IND,22.8361,75.9942,5.83,20.1,2022
F02491,Dindori,Nashik,Maharashtra,BRD-NSK,20.0963,73.6085,2.04,10.2,2022
F02492,Mangliya,Indore,Madhya Pradesh,BRD-IND,22.795,76.0785,3.27,11.9,2022
F02493,Vadki,Yavatmal,Maharashtra,BRD-YTM,20.257,77.9854,5.89,19.4,2022
F02494,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,3.16,21.7,2022
F02495,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,1.95,26.0,2022
F02496,Fulsungi,Amravati,Maharashtra,BRD-AMT,21.0492,77.7296,3.99,26.0,2022
F02497,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,1.41,14.7,2022
F02498,Harsola,Indore,Madhya Pradesh,BRD-IND,22.4845,75.8069,1.89,23.8,2022
F02499,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,2.1,7.1,2022
F02500,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,5.78,14.7,2022
F02501,Fulsungi,Amravati,Maharashtra,BRD-AMT,21.0492,77.7296,2.44,26.0,2022
F02502,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,1.34,26.1,2022
F02503,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,4.25,7.1,2022
F02504,Khachrod,Ujjain,Madhya Pradesh,BRD-UJN,23.4075,75.7683,2.54,9.1,2022
F02505,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,2.06,23.9,2022
F02506,Jatwada,Aurangabad,Maharashtra,BRD-AUR,19.9206,75.0815,1.98,26.0,2022
F02507,Mangliya,Indore,Madhya Pradesh,BRD-IND,22.795,76.0785,3.14,11.9,2022
F02508,Dabha,Yavatmal,Maharashtra,BRD-YTM,20.291,77.9688,2.55,17.5,2022
F02509,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,2.58,20.3,2022
F02510,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.1,7.6,2022
F02511,Dhanora,Amravati,Maharashtra,BRD-AMT,21.2014,77.8497,3.82,6.5,2022
F02512,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,1.87,9.5,2022
F02513,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,11.27,18.5,2022
F02514,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,3.25,20.3,2022
F02515,Karmad,Aurangabad,Maharashtra,BRD-AUR,19.9297,75.4488,2.76,5.2,2022
F02516,Eklara,Amravati,Maharashtra,BRD-AMT,20.7114,77.6833,2.22,18.3,2022
F02517,Fulsungi,Amravati,Maharashtra,BRD-AMT,21.0492,77.7296,3.64,26.0,2022
F02518,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,3.13,9.3,2022
F02519,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,2.43,21.8,2022
F02520,Shahapur,Aurangabad,Maharashtra,BRD-AUR,19.8895,75.0629,1.51,19.7,2022
F02521,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,2.15,20.3,2022
F02522,Fulsungi,Amravati,Maharashtra,BRD-AMT,21.0492,77.7296,3.91,26.0,2022
F02523,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,3.43,21.8,2022
F02524,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,2.75,12.4,2022
F02525,Wadner,Amravati,Maharashtra,BRD-AMT,21.0341,77.7566,3.21,14.1,2022
F02526,Dindori,Nashik,Maharashtra,BRD-NSK,20.0963,73.6085,2.41,10.2,2022
F02527,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,1.97,9.9,2022
F02528,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,3.75,24.3,2022
F02529,Sanwer,Indore,Madhya Pradesh,BRD-IND,22.8361,75.9942,1.09,20.1,2022
F02530,Borgaon,Amravati,Maharashtra,BRD-AMT,20.7194,77.5809,3.5,21.4,2022
F02531,Palkhed,Nashik,Maharashtra,BRD-NSK,19.9121,73.9102,3.82,9.2,2022
F02532,Padegaon,Aurangabad,Maharashtra,BRD-AUR,19.8646,75.3922,1.2,14.7,2023
F02533,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,0.6,11.9,2023
F02534,Khachrod,Ujjain,Madhya Pradesh,BRD-UJN,23.4075,75.7683,2.01,9.1,2023
F02535,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,2.93,21.7,2023
F02536,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,4.61,9.5,2023
F02537,Dindori,Nashik,Maharashtra,BRD-NSK,20.0963,73.6085,3.71,10.2,2023
F02538,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,2.39,12.4,2023
F02539,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,6.96,7.0,2023
F02540,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,2.57,14.7,2023
F02541,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,2.26,24.3,2023
F02542,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,8.49,7.6,2023
F02543,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,2.27,9.9,2023
F02544,Chikhali,Amravati,Maharashtra,BRD-AMT,20.7079,77.8272,2.9,14.1,2023
F02545,Shahapur,Aurangabad,Maharashtra,BRD-AUR,19.8895,75.0629,2.43,19.7,2023
F02546,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.16,14.0,2023
F02547,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,4.21,20.3,2023
F02548,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.76,25.4,2023
F02549,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,0.95,9.3,2023
F02550,Mangliya,Indore,Madhya Pradesh,BRD-IND,22.795,76.0785,3.56,11.9,2023
F02551,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,3.6,21.8,2023
F02552,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,1.54,21.7,2023
F02553,Dindori,Nashik,Maharashtra,BRD-NSK,20.0963,73.6085,2.23,10.2,2023
F02554,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,1.34,7.1,2023
F02555,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,4.43,11.6,2023
F02556,Dindori,Nashik,Maharashtra,BRD-NSK,20.0963,73.6085,3.28,10.2,2023
F02557,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,1.87,5.6,2023
F02558,Shahapur,Aurangabad,Maharashtra,BRD-AUR,19.8895,75.0629,1.22,19.7,2023
F02559,Dabha,Yavatmal,Maharashtra,BRD-YTM,20.291,77.9688,9.06,17.5,2023
F02560,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,4.09,24.3,2023
F02561,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,1.42,5.6,2023
F02562,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,8.12,7.6,2023
F02563,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,1.86,7.1,2023
F02564,Palkhed,Nashik,Maharashtra,BRD-NSK,19.9121,73.9102,4.97,9.2,2023
F02565,Sanwer,Indore,Madhya Pradesh,BRD-IND,22.8361,75.9942,2.78,20.1,2023
F02566,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,3.38,5.6,2023
F02567,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,7.43,20.5,2023
F02568,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,2.3,12.4,2023
F02569,Khachrod,Ujjain,Madhya Pradesh,BRD-UJN,23.4075,75.7683,3.15,9.1,2023
F02570,Vadki,Yavatmal,Maharashtra,BRD-YTM,20.257,77.9854,2.51,19.4,2023
F02571,Barnagar,Ujjain,Madhya Pradesh,BRD-UJN,23.2867,75.7948,2.17,20.5,2023
F02572,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,1.19,26.1,2023
F02573,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,1.4,20.3,2023
F02574,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,2.46,26.0,2023
F02575,Dindori,Nashik,Maharashtra,BRD-NSK,20.0963,73.6085,3.24,10.2,2023
F02576,Harsola,Indore,Madhya Pradesh,BRD-IND,22.4845,75.8069,3.42,23.8,2023
F02577,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,3.19,9.9,2023
F02578,Eklara,Amravati,Maharashtra,BRD-AMT,20.7114,77.6833,2.75,18.3,2023
F02579,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,4.12,9.9,2023
F02580,Dabha,Yavatmal,Maharashtra,BRD-YTM,20.291,77.9688,2.62,17.5,2023
F02581,Eklara,Amravati,Maharashtra,BRD-AMT,20.7114,77.6833,3.84,18.3,2023
F02582,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,2.9,14.7,2023
F02583,Kampel,Indore,Madhya Pradesh,BRD-IND,22.6452,76.1081,5.55,21.0,2023
F02584,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,3.02,26.1,2023
F02585,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,2.97,9.5,2023
F02586,Palkhed,Nashik,Maharashtra,BRD-NSK,19.9121,73.9102,2.53,9.2,2023
F02587,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,2.18,20.3,2023
F02588,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,4.9,20.3,2023
F02589,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,2.12,7.1,2023
F02590,Wadner,Amravati,Maharashtra,BRD-AMT,21.0341,77.7566,2.36,14.1,2023
F02591,Harsola,Indore,Madhya Pradesh,BRD-IND,22.4845,75.8069,1.67,23.8,2023
F02592,Kampel,Indore,Madhya Pradesh,BRD-IND,22.6452,76.1081,2.94,21.0,2023
F02593,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,3.5,20.3,2023
F02594,Khedgaon,Nashik,Maharashtra,BRD-NSK,20.2495,74.0184,1.58,17.5,2023
F02595,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,2.04,20.3,2023
F02596,Sanwer,Indore,Madhya Pradesh,BRD-IND,22.8361,75.9942,2.64,20.1,2023
F02597,Harsola,Indore,Madhya Pradesh,BRD-IND,22.4845,75.8069,2.7,23.8,2023
