farmer_id,season,crop,estimated_yield_tons
F01470,2020-K,Soybean,1.646
F01471,2020-K,Soybean,1.318
F01472,2020-K,Soybean,2.767
F01473,2020-K,Soybean,1.193
F01474,2020-K,Soybean,3.052
F01475,2020-K,Soybean,6.261
F01476,2020-K,Soybean,7.341
F01477,2020-K,Soybean,1.258
F01478,2020-K,Soybean,0.983
F01479,2020-K,Soybean,2.085
F01480,2020-K,Soybean,4.574
F01481,2020-K,Soybean,2.286
F01482,2020-K,Soybean,2.091
F01483,2020-K,Soybean,2.289
F01484,2020-K,Soybean,1.611
F01485,2020-K,Soybean,1.338
F01486,2020-K,Soybean,3.264
F01487,2020-K,Soybean,1.395
F01488,2020-K,Soybean,2.326
F01489,2020-K,Soybean,4.261
F01490,2020-K,Soybean,8.93
F01491,2020-K,Soybean,1.746
F01492,2020-K,Soybean,3.935
F01493,2020-K,Soybean,1.896
F01494,2020-K,Soybean,1.689
F01495,2020-K,Soybean,1.872
F01496,2020-K,Soybean,2.952
F01498,2020-K,Soybean,1.831
F01499,2020-K,Soybean,1.251
F01501,2020-K,Soybean,1.264
F01502,2020-K,Soybean,2.612
F01503,2020-K,Soybean,5.633
F01504,2020-K,Soybean,2.312
F01505,2020-K,Soybean,1.813
F01506,2020-K,Soybean,3.489
F01507,2020-K,Soybean,3.676
F01508,2020-K,Soybean,1.455
F01509,2020-K,Soybean,3.113
F01510,2020-K,Soybean,1.455
F01511,2020-K,Soybean,2.46
F01512,2020-K,Soybean,1.783
F01513,2020-K,Soybean,5.188
F01514,2020-K,Soybean,1.627
F01515,2020-K,Soybean,2.539
F01516,2020-K,Soybean,1.421
F01517,2020-K,Soybean,2.201
F01518,2020-K,Soybean,1.329
F01519,2020-K,Soybean,3.468
F01520,2020-K,Soybean,2.434
F01521,2020-K,Soybean,0.606
F01522,2020-K,Soybean,3.851
F01523,2020-K,Soybean,3.219
F01524,2020-K,Soybean,4.301
F01525,2020-K,Soybean,1.018
F01526,2020-K,Soybean,3.113
F01527,2020-K,Soybean,1.609
F01528,2020-K,Soybean,1.196
F01529,2020-K,Soybean,1.49
F01530,2020-K,Soybean,3.171
F01531,2020-K,Soybean,1.026
F01532,2020-K,Soybean,6.189
F01533,2020-K,Soybean,3.347
F01534,2020-K,Soybean,1.583
F01535,2020-K,Soybean,3.518
F01536,2020-K,Soybean,3.673
F01537,2020-K,Soybean,1.868
F01538,2020-K,Soybean,2.706
F01539,2020-K,Soybean,1.963
F01540,2020-K,Soybean,2.237
F01541,2020-K,Soybean,1.655
F01542,2020-K,Soybean,2.691
F01543,2020-K,Soybean,3.58
F01544,2020-K,Soybean,1.572
F01545,2020-K,Soybean,1.983
F01546,2020-K,Soybean,1.799
F01547,2020-K,Soybean,2.765
F01548,2020-K,Soybean,1.01
F01549,2020-K,Soybean,2.801
F01550,2020-K,Soybean,5.127
F01551,2020-K,Soybean,2.782
F01552,2020-K,Soybean,5.83
F01553,2020-K,Soybean,1.085
F01554,2020-K,Soybean,3.641
F01555,2020-K,Soybean,1.96
F01556,2020-K,Soybean,3.041
F01557,2020-K,Soybean,1.878
F01558,2020-K,Soybean,2.929
F01559,2020-K,Soybean,4.278
F01560,2020-K,Soybean,1.533
F01561,2020-K,Soybean,1.884
F01562,2020-K,Soybean,7.709
F01563,2020-K,Soybean,2.178
F01564,2020-K,Soybean,2.084
F01565,2020-K,Soybean,2.053
F01566,2020-K,Soybean,4.716
F01568,2020-K,Soybean,3.615
F01569,2020-K,Soybean,2.542
F01570,2020-K,Soybean,4.949
F01571,2020-K,Soybean,4.482
F01572,2020-K,Soybean,2.236
F01573,2020-K,Soybean,1.896
F01574,2020-K,Soybean,3.826
F01575,2020-K,Soybean,2.964
F01576,2020-K,Soybean,1.31
F01577,2020-K,Soybean,1.165
F01578,2020-K,Soybean,0.953
F01579,2020-K,Soybean,1.54
F01580,2020-K,Soybean,1.299
F01581,2020-K,Soybean,1.49
F01582,2020-K,Soybean,2.007
F01583,2020-K,Soybean,1.164
F01584,2020-K,Soybean,0.959
F01585,2020-K,Soybean,4.187
F01586,2020-K,Soybean,3.598
F01587,2020-K,Soybean,1.676
F01588,2020-K,Soybean,1.606
F01589,2020-K,Soybean,3.992
F01590,2020-K,Soybean,0.91
F01591,2020-K,Soybean,2.474
F01592,2020-K,Soybean,2.413
F01593,2020-K,Soybean,2.706
F01594,2020-K,Soybean,3.331
F01595,2020-K,Soybean,1.552
F01596,2020-K,Soybean,2.253
F01597,2020-K,Soybean,4.849
F01598,2020-K,Soybean,1.635
F01599,2020-K,Soybean,5.278
F01600,2020-K,Soybean,1.941
F01601,2020-K,Soybean,2.432
F01602,2020-K,Soybean,3.962
F01603,2020-K,Soybean,8.627
F01604,2020-K,Soybean,1.503
F01605,2020-K,Soybean,4.873
F01606,2020-K,Soybean,1.431
F01607,2020-K,Soybean,2.632
F01608,2020-K,Soybean,2.147
F01609,2020-K,Soybean,2.061
F01610,2020-K,Soybean,2.084
F01611,2020-K,Soybean,2.719
F01612,2020-K,Soybean,1.878
F01613,2020-K,Soybean,2.627
F01614,2020-K,Soybean,1.968
F01615,2020-K,Soybean,1.511
F01616,2020-K,Soybean,1.323
F01617,2020-K,Soybean,1.641
F01618,2020-K,Soybean,1.408
F01619,2020-K,Soybean,0.85
F01620,2020-K,Soybean,3.86
F01621,2020-K,Soybean,0.942
F01622,2020-K,Soybean,5.694
F01623,2020-K,Soybean,3.536
F01624,2020-K,Soybean,2.721
F01625,2020-K,Soybean,1.198
F01626,2020-K,Soybean,1.898
F01627,2020-K,Soybean,4.483
F01628,2020-K,Soybean,1.988
F01629,2020-K,Soybean,1.325
F01630,2020-K,Soybean,1.72
F01631,2020-K,Soybean,7.955
F01632,2020-K,Soybean,1.094
F01633,2020-K,Soybean,3.435
F01634,2020-K,Soybean,5.345
F01635,2020-K,Soybean,4.972
F01636,2020-K,Soybean,2.287
F01637,2020-K,Soybean,5.453
F01638,2020-K,Soybean,0.668
F01639,2020-K,Soybean,2.416
F01640,2020-K,Soybean,5.198
F01641,2020-K,Soybean,1.601
F01642,2020-K,Soybean,1.33
F01643,2020-K,Soybean,1.986
F01644,2020-K,Soybean,4.504
F01645,2020-K,Soybean,6.696
F01646,2020-K,Soybean,1.924
F01647,2020-K,Soybean,2.702
F01648,2020-K,Soybean,0.876
F01649,2020-K,Soybean,3.069
F01650,2020-K,Soybean,1.797
F01651,2020-K,Soybean,1.485
F01652,2020-K,Soybean,1.733
F01653,2020-K,Soybean,1.4
F01654,2020-K,Soybean,7.908
F01655,2020-K,Soybean,2.476
F01656,2020-K,Soybean,1.428
F01657,2020-K,Soybean,2.464
F01658,2020-K,Soybean,4.306
F01659,2020-K,Soybean,8.778
F01660,2020-K,Soybean,1.366
F01661,2020-K,Soybean,2.81
F01662,2020-K,Soybean,1.718
F01663,2020-K,Soybean,1.747
F01664,2020-K,Soybean,1.416
F01665,2020-K,Soybean,1.714
F01666,2020-K,Soybean,2.036
F01667,2020-K,Soybean,1.53
F01668,2020-K,Soybean,3.449
F01669,2020-K,Soybean,5.458
F01670,2020-K,Soybean,2.846
F01671,2020-K,Soybean,1.172
F01672,2020-K,Soybean,3.333
F01673,2020-K,Soybean,1.406
F01674,2020-K,Soybean,1.903
F01675,2020-K,Soybean,1.308
F01676,2020-K,Soybean,2.515
F01677,2020-K,Soybean,2.287
F01678,2020-K,Soybean,2.303
F01679,2020-K,Soybean,3.293
F01680,2020-K,Soybean,2.016
F01681,2020-K,Soybean,0.895
F01682,2020-K,Soybean,0.536
F01683,2020-K,Soybean,1.902
F01684,2020-K,Soybean,3.062
F01685,2020-K,Soybean,1.754
F01686,2020-K,Soybean,2.153
F01687,2020-K,Soybean,2.217
F01688,2020-K,Soybean,3.206
F01689,2020-K,Soybean,1.289
F01690,2020-K,Soybean,0.61
F01691,2020-K,Soybean,3.16
F01692,2020-K,Soybean,1.979
F01693,2020-K,Soybean,1.739
F01694,2020-K,Soybean,2.173
F01695,2020-K,Soybean,0.869
F01696,2020-K,Soybean,1.87
F01697,2020-K,Soybean,3.635
F01698,2020-K,Soybean,1.109
F01699,2020-K,Soybean,3.123
F01700,2020-K,Soybean,2.8
F01701,2020-K,Soybean,2.797
F01702,2020-K,Soybean,3.123
F01703,2020-K,Soybean,2.351
F01704,2020-K,Soybean,1.966
F01705,2020-K,Soybean,1.665
F01706,2020-K,Soybean,2.518
F01707,2020-K,Soybean,0.732
F01708,2020-K,Soybean,2.131
F01709,2020-K,Soybean,4.3
F01710,2020-K,Soybean,2.864
F01711,2020-K,Soybean,1.843
F01712,2020-K,Soybean,1.109
F01713,2020-K,Soybean,3.745
F01714,2020-K,Soybean,2.179
F01715,2020-K,Soybean,2.319
F01716,2020-K,Soybean,2.134
F01717,2020-K,Soybean,3.499
F01718,2020-K,Soybean,2.679
F01719,2020-K,Soybean,1.542
F01720,2020-K,Soybean,3.842
F01721,2020-K,Soybean,2.694
F01722,2020-K,Soybean,2.533
F01723,2020-K,Soybean,4.827
F01724,2020-K,Soybean,10.747
F01725,2020-K,Soybean,1.344
F01726,2020-K,Soybean,1.906
F01727,2020-K,Soybean,0.827
F01728,2020-K,Soybean,2.083
F01729,2020-K,Soybean,3.581
F01730,2020-K,Soybean,2.237
F01731,2020-K,Soybean,1.215
F01732,2020-K,Soybean,2.981
F01733,2020-K,Soybean,2.204
F01734,2020-K,Soybean,7.186
F01735,2020-K,Soybean,3.634
F01736,2020-K,Soybean,0.679
F01737,2020-K,Soybean,4.076
F01738,2020-K,Soybean,0.6
F01739,2020-K,Soybean,2.993
F01740,2020-K,Soybean,1.576
F01741,2020-K,Soybean,1.549
F01742,2020-K,Soybean,1.518
F01743,2020-K,Soybean,3.718
F01744,2020-K,Soybean,1.88
F01745,2020-K,Soybean,2.672
F01746,2020-K,Soybean,2.589
F01747,2020-K,Soybean,2.576
F01748,2020-K,Soybean,1.263
F01749,2020-K,Soybean,4.565
F01750,2020-K,Soybean,3.533
F01751,2020-K,Soybean,3.359
F01752,2020-K,Soybean,1.489
F01753,2020-K,Soybean,3.145
F01754,2020-K,Soybean,1.148
F01755,2020-K,Soybean,5.667
F01756,2020-K,Soybean,2.05
F01757,2020-K,Soybean,1.554
F01758,2020-K,Soybean,1.739
F01759,2020-K,Soybean,1.473
F01760,2020-K,Soybean,1.108
F01761,2020-K,Soybean,4.127
F01763,2020-K,Soybean,1.499
F01764,2020-K,Soybean,2.981
F01765,2020-K,Soybean,4.468
F01766,2020-K,Soybean,1.45
F01767,2020-K,Soybean,0.856
F01769,2020-K,Soybean,2.445
F01770,2020-K,Soybean,1.769
F01771,2020-K,Soybean,3.75
F01772,2020-K,Soybean,3.18
F01773,2020-K,Soybean,0.69
F01774,2020-K,Soybean,2.547
F01775,2020-K,Soybean,3.28
F01776,2020-K,Soybean,2.692
F01777,2020-K,Soybean,0.872
F01779,2020-K,Soybean,2.724
F01780,2020-K,Soybean,3.432
F01781,2020-K,Soybean,2.924
F01782,2020-K,Soybean,8.485
F01783,2020-K,Soybean,1.309
F01784,2020-K,Soybean,1.588
F01785,2020-K,Soybean,1.501
F01786,2020-K,Soybean,3.407
F01787,2020-K,Soybean,3.023
F01788,2020-K,Soybean,7.498
F01789,2020-K,Soybean,4.636
F01790,2020-K,Soybean,1.647
F01791,2020-K,Soybean,1.978
F01792,2020-K,Soybean,3.06
F01793,2020-K,Soybean,1.505
F01794,2020-K,Soybean,1.525
F01795,2020-K,Soybean,5.441
F01796,2020-K,Soybean,2.57
F01797,2020-K,Soybean,11.112
F01798,2020-K,Soybean,9.178
F01800,2020-K,Soybean,2.446
F01801,2020-K,Soybean,3.421
F01802,2020-K,Soybean,0.919
F01803,2020-K,Soybean,6.323
F01804,2020-K,Soybean,1.136
F01805,2020-K,Soybean,1.969
F01806,2020-K,Soybean,1.911
F01807,2020-K,Soybean,2.542
F01808,2020-K,Soybean,3.366
F01809,2020-K,Soybean,4.536
F01810,2020-K,Soybean,1.882
F01812,2020-K,Soybean,0.614
F01813,2020-K,Soybean,2.09
F01814,2020-K,Soybean,5.396
F01815,2020-K,Soybean,1.298
F01816,2020-K,Soybean,1.253
F01817,2020-K,Soybean,0.958
F01818,2020-K,Soybean,3.039
F01819,2020-K,Soybean,1.377
F01820,2020-K,Soybean,0.688
F01821,2020-K,Soybean,1.937
F01822,2020-K,Soybean,2.184
F01823,2020-K,Soybean,0.825
F01824,2020-K,Soybean,3.251
F01825,2020-K,Soybean,4.868
F01826,2020-K,Soybean,1.67
F01827,2020-K,Soybean,1.345
F01828,2020-K,Soybean,1.315
F01829,2020-K,Soybean,4.001
F01830,2020-K,Soybean,1.625
F01831,2020-K,Soybean,3.738
F01832,2020-K,Soybean,6.935
F01833,2020-K,Soybean,1.867
F01834,2020-K,Soybean,2.943
F01835,2020-K,Soybean,3.678
F01837,2020-K,Soybean,1.965
F01838,2020-K,Soybean,4.753
F01839,2020-K,Soybean,2.2
F01840,2020-K,Soybean,1.1
F01841,2020-K,Soybean,1.509
F01842,2020-K,Soybean,2.16
F01843,2020-K,Soybean,1.65
F01844,2020-K,Soybean,1.513
F01845,2020-K,Soybean,2.521
F01846,2020-K,Soybean,2.096
F01847,2020-K,Soybean,2.693
F01848,2020-K,Soybean,2.954
F01849,2020-K,Soybean,2.159
F01850,2020-K,Soybean,2.675
F01851,2020-K,Soybean,4.312
F01852,2020-K,Soybean,9.054
F01853,2020-K,Soybean,4.624
F01854,2020-K,Soybean,2.429
F01855,2020-K,Soybean,4.48
F01856,2020-K,Soybean,3.15
F01857,2020-K,Soybean,1.139
F01858,2020-K,Soybean,1.904
F01859,2020-K,Soybean,2.037
F01860,2020-K,Soybean,1.504
F01861,2020-K,Soybean,2.496
F01862,2020-K,Soybean,2.921
F01863,2020-K,Soybean,2.571
F01864,2020-K,Soybean,0.855
F01865,2020-K,Soybean,3.242
F01866,2020-K,Soybean,1.545
F01867,2020-K,Soybean,1.235
F01868,2020-K,Soybean,3.717
F01869,2020-K,Soybean,2.309
F01870,2020-K,Soybean,2.259
F01871,2020-K,Soybean,7.579
F01872,2020-K,Soybean,1.865
F01873,2020-K,Soybean,1.575
F01874,2020-K,Soybean,7.61
F01875,2020-K,Soybean,2.803
F01876,2020-K,Soybean,2.376
F01877,2020-K,Soybean,1.777
F01878,2020-K,Soybean,1.719
F01879,2020-K,Soybean,1.224
F01880,2020-K,Soybean,4.354
F01881,2020-K,Soybean,2.041
F01882,2020-K,Soybean,2.286
F01883,2020-K,Soybean,4.115
F01884,2020-K,Soybean,2.109
F01885,2020-K,Soybean,6.876
F01886,2020-K,Soybean,6.583
F01887,2020-K,Soybean,4.164
F01888,2020-K,Soybean,1.313
F01889,2020-K,Soybean,4.601
F01890,2020-K,Soybean,3.039
F01891,2020-K,Soybean,2.249
F01892,2020-K,Soybean,2.418
F01893,2020-K,Soybean,1.636
F01894,2020-K,Soybean,2.982
F01895,2020-K,Soybean,4.128
F01896,2020-K,Soybean,2.159
F01897,2020-K,Soybean,1.268
F01898,2020-K,Soybean,1.111
F01899,2020-K,Soybean,6.563
F01900,2020-K,Soybean,1.1
F01901,2020-K,Soybean,1.73
F01902,2020-K,Soybean,2.785
F01903,2020-K,Soybean,1.688
F01904,2020-K,Soybean,1.028
F01905,2020-K,Soybean,2.403
F01906,2020-K,Soybean,1.271
F01907,2020-K,Soybean,2.743
F01908,2020-K,Soybean,2.562
F01909,2020-K,Soybean,8.213
F01910,2020-K,Soybean,1.427
F01911,2020-K,Soybean,2.414
F01912,2020-K,Soybean,6.477
F01913,2020-K,Soybean,1.916
F01914,2020-K,Soybean,1.478
F01915,2020-K,Soybean,2.591
F01916,2020-K,Soybean,5.001
F01917,2020-K,Soybean,0.84
F01918,2020-K,Soybean,1.204
F01919,2020-K,Soybean,2.642
F01920,2020-K,Soybean,1.89
F01921,2020-K,Soybean,2.166
F01922,2020-K,Soybean,2.987
F01923,2020-K,Soybean,9.626
F01924,2020-K,Soybean,2.975
F01925,2020-K,Soybean,2.994
F01926,2020-K,Soybean,2.696
F01927,2020-K,Soybean,1.589
F01928,2020-K,Soybean,4.153
F01929,2020-K,Soybean,1.554
F01930,2020-K,Soybean,5.561
F01931,2020-K,Soybean,1.731
F01932,2020-K,Soybean,2.444
F01933,2020-K,Soybean,1.553
F01934,2020-K,Soybean,2.432
F01935,2020-K,Soybean,4.257
F01936,2020-K,Soybean,3.481
F01937,2020-K,Soybean,2.296
F01938,2020-K,Soybean,1.123
F01939,2020-K,Soybean,3.4
F01940,2020-K,Soybean,1.522
F01941,2020-K,Soybean,4.042
F01942,2020-K,Soybean,2.2
F01943,2020-K,Soybean,1.395
F01944,2020-K,Soybean,1.761
F01945,2020-K,Soybean,1.022
F01946,2020-K,Soybean,2.222
F01947,2020-K,Soybean,3.143
F01948,2020-K,Soybean,2.422
F01949,2020-K,Soybean,2.085
F01950,2020-K,Soybean,1.871
F01951,2020-K,Soybean,4.182
F01952,2020-K,Soybean,2.316
F01953,2020-K,Soybean,1.575
F01954,2020-K,Soybean,1.833
F01955,2020-K,Soybean,4.933
F01956,2020-K,Soybean,5.762
F01957,2020-K,Soybean,1.27
F01958,2020-K,Soybean,1.313
F01959,2020-K,Soybean,1.769
F01960,2020-K,Soybean,0.674
F01961,2020-K,Soybean,3.365
F01962,2020-K,Soybean,2.256
F01963,2020-K,Soybean,2.385
F01964,2020-K,Soybean,1.188
F01965,2020-K,Soybean,1.177
F01966,2020-K,Soybean,5.075
F01967,2020-K,Soybean,1.922
F01968,2020-K,Soybean,1.069
F01969,2020-K,Soybean,1.819
F01970,2020-K,Soybean,1.747
F01971,2020-K,Soybean,2.547
F01972,2020-K,Soybean,1.277
F01973,2020-K,Soybean,2.944
F01974,2020-K,Soybean,1.427
F01975,2020-K,Soybean,1.769
F01976,2020-K,Soybean,2.462
F01977,2020-K,Soybean,2.244
F01978,2020-K,Soybean,4.009
F01979,2020-K,Soybean,1.4
F01980,2020-K,Soybean,2.367
F01981,2020-K,Soybean,1.192
F01982,2020-K,Soybean,2.511
F01983,2020-K,Soybean,2.819
F01984,2020-K,Soybean,2.516
F01985,2020-K,Soybean,3.498
F01986,2020-K,Soybean,2.56
F01987,2020-K,Soybean,6.191
F01988,2020-K,Soybean,5.432
F01989,2020-K,Soybean,1.527
F01990,2020-K,Soybean,4.481
F01991,2020-K,Soybean,2.104
F01992,2020-K,Soybean,1.542
F01993,2020-K,Soybean,2.238
F01994,2020-K,Soybean,2.796
F01995,2020-K,Soybean,4.161
F01996,2020-K,Soybean,2.871
F01997,2020-K,Soybean,0.72
F01998,2020-K,Soybean,4.469
F01999,2020-K,Soybean,1.414
F02000,2020-K,Soybean,0.728
F02001,2020-K,Soybean,2.119
F02002,2020-K,Soybean,1.218
F02003,2020-K,Soybean,3.314
F02004,2020-K,Soybean,3.348
F02005,2020-K,Soybean,2.582
F02006,2020-K,Soybean,4.875
F02007,2020-K,Soybean,3.031
F02008,2020-K,Soybean,1.25
F02009,2020-K,Soybean,2.336
F02010,2020-K,Soybean,1.412
F02011,2020-K,Soybean,1.141
F02012,2020-K,Soybean,2.299
F02013,2020-K,Soybean,1.729
F02014,2020-K,Soybean,2.024
F02015,2020-K,Soybean,2.967
F02016,2020-K,Soybean,2.327
F02017,2020-K,Soybean,1.771
F02018,2020-K,Soybean,3.908
F02019,2020-K,Soybean,4.856
F02020,2020-K,Soybean,5.43
F02021,2020-K,Soybean,3.038
F02022,2020-K,Soybean,3.118
F02023,2020-K,Soybean,0.514
F02024,2020-K,Soybean,2.074
F02025,2020-K,Soybean,2.167
F02026,2020-K,Soybean,2.007
F02027,2020-K,Soybean,0.878
F02028,2020-K,Soybean,5.528
F02029,2020-K,Soybean,1.935
F02030,2020-K,Soybean,1.325
F02031,2020-K,Soybean,2.375
F02032,2020-K,Soybean,0.62
F02033,2020-K,Soybean,2.036
F02034,2020-K,Soybean,5.842
F02035,2020-K,Soybean,3.308
F02036,2020-K,Soybean,3.348
F02037,2020-K,Soybean,1.376
F02038,2020-K,Soybean,4.653
F02039,2020-K,Soybean,1.574
F02040,2020-K,Soybean,2.281
F02041,2020-K,Soybean,1.235
F02042,2020-K,Soybean,1.401
F02043,2020-K,Soybean,1.737
F02044,2020-K,Soybean,4.05
F02045,2020-K,Soybean,2.353
F02046,2020-K,Soybean,2.738
F02047,2020-K,Soybean,1.659
F02048,2020-K,Soybean,4.107
F02049,2020-K,Soybean,2.234
F02050,2020-K,Soybean,2.143
F02051,2020-K,Soybean,1.522
F02052,2020-K,Soybean,2.426
F02053,2020-K,Soybean,1.315
F02054,2020-K,Soybean,6.527
F02055,2020-K,Soybean,2.206
F02056,2020-K,Soybean,4.046
F02057,2020-K,Soybean,1.802
F02058,2020-K,Soybean,1.008
F02059,2020-K,Soybean,1.213
F02060,2020-K,Soybean,6.071
F02061,2020-K,Soybean,2.761
F02062,2020-K,Soybean,2.997
F02063,2020-K,Groundnut,2.603
F02064,2020-K,Groundnut,4.994
F02064,2020-K,Soybean,4.234
F02065,2020-K,Groundnut,7.497
F02066,2020-K,Groundnut,1.47
F02067,2020-K,Groundnut,2.092
F02068,2020-K,Groundnut,2.253
F02069,2020-K,Groundnut,7.056
F02070,2020-K,Groundnut,3.606
F02071,2020-K,Groundnut,5.244
F02071,2020-K,Soybean,4.384
F02072,2020-K,Groundnut,11.304
F02072,2020-K,Soybean,9.78
F02073,2020-K,Groundnut,2.542
F02074,2020-K,Groundnut,2.471
F02075,2020-K,Groundnut,2.174
F02076,2020-K,Groundnut,3.448
F02076,2020-K,Soybean,2.819
F02077,2020-K,Groundnut,4.965
F02078,2020-K,Groundnut,1.356
F02078,2020-K,Soybean,1.162
F02079,2020-K,Groundnut,1.963
F02080,2020-K,Groundnut,1.588
F02081,2020-K,Groundnut,1.373
F02081,2020-K,Soybean,1.187
F02082,2020-K,Groundnut,3.145
F02083,2020-K,Groundnut,2.685
F02084,2020-K,Groundnut,7.495
F02084,2020-K,Soybean,6.159
F02085,2020-K,Groundnut,6.751
F02086,2020-K,Groundnut,0.97
F02086,2020-K,Soybean,0.81
F02087,2020-K,Groundnut,3.323
F02088,2020-K,Groundnut,2.975
F02089,2020-K,Groundnut,3.007
F02089,2020-K,Soybean,2.215
F02090,2020-K,Groundnut,2.369
F02090,2020-K,Soybean,1.948
F02091,2020-K,Groundnut,3.666
F02092,2020-K,Groundnut,2.175
F02093,2020-K,Groundnut,1.63
F02094,2020-K,Groundnut,4.742
F02095,2020-K,Groundnut,8.636
F02096,2020-K,Groundnut,0.827
F02097,2020-K,Groundnut,4.125
F02097,2020-K,Soybean,3.182
F02098,2020-K,Groundnut,2.832
F02099,2020-K,Groundnut,3.387
F02099,2020-K,Soybean,3.001
F02100,2020-K,Groundnut,2.615
F02101,2020-K,Groundnut,2.764
F02102,2020-K,Groundnut,2.431
F02103,2020-K,Groundnut,2.405
F02103,2020-K,Soybean,1.824
F02104,2020-K,Groundnut,0.893
F02105,2020-K,Groundnut,2.006
F02106,2020-K,Groundnut,2.774
F02107,2020-K,Groundnut,2.839
F02108,2020-K,Groundnut,4.656
F02109,2020-K,Groundnut,4.146
F02109,2020-K,Soybean,3.761
F02110,2020-K,Groundnut,3.83
F02111,2020-K,Groundnut,6.332
F02113,2020-K,Groundnut,3.77
F02114,2020-K,Groundnut,7.315
F02114,2020-K,Soybean,5.943
F02115,2020-K,Groundnut,1.983
F02115,2020-K,Soybean,1.595
F02116,2020-K,Groundnut,8.293
F02116,2020-K,Soybean,6.64
F02117,2020-K,Groundnut,3.48
F02117,2020-K,Soybean,2.887
F02118,2020-K,Groundnut,3.941
F02118,2020-K,Soybean,3.059
F02119,2020-K,Groundnut,6.476
F02120,2020-K,Groundnut,1.96
F02121,2020-K,Groundnut,3.231
F02122,2020-K,Groundnut,1.596
F02123,2020-K,Groundnut,2.162
F02124,2020-K,Groundnut,2.88
F02124,2020-K,Soybean,1.968
F02125,2020-K,Groundnut,1.914
F02126,2020-K,Groundnut,3.171
F02126,2020-K,Soybean,2.622
F02127,2020-K,Groundnut,1.951
F02128,2020-K,Groundnut,4.865
F02129,2020-K,Groundnut,3.987
F02130,2020-K,Groundnut,7.603
F02131,2020-K,Groundnut,2.852
F02131,2020-K,Soybean,2.702
F02132,2020-K,Groundnut,7.193
F02133,2020-K,Groundnut,2.249
F02134,2020-K,Groundnut,2.275
F02134,2020-K,Soybean,1.96
F02135,2020-K,Groundnut,1.738
F02135,2020-K,Soybean,1.402
F02136,2020-K,Groundnut,6.222
F02137,2020-K,Groundnut,3.039
F02138,2020-K,Groundnut,1.613
F02139,2020-K,Groundnut,5.955
F02140,2020-K,Groundnut,3.664
F02140,2020-K,Soybean,3.077
F02141,2020-K,Groundnut,2.617
F02141,2020-K,Soybean,2.033
F02142,2020-K,Groundnut,5.89
F02143,2020-K,Groundnut,3.067
F02144,2020-K,Groundnut,2.57
F02144,2020-K,Soybean,2.048
F02145,2020-K,Groundnut,5.834
F02146,2020-K,Groundnut,1.749
F02147,2020-K,Groundnut,3.996
F02148,2020-K,Groundnut,1.456
F02149,2020-K,Groundnut,3.428
F02150,2020-K,Groundnut,3.768
F02150,2020-K,Soybean,3.114
F02151,2020-K,Groundnut,2.309
F02152,2020-K,Groundnut,3.376
F02153,2020-K,Groundnut,4.017
F02154,2020-K,Groundnut,3.862
F02155,2020-K,Groundnut,3.478
F02156,2020-K,Groundnut,3.002
F02157,2020-K,Groundnut,4.549
F02158,2020-K,Groundnut,5.323
F02159,2020-K,Groundnut,3.702
F02159,2020-K,Soybean,2.934
F02160,2020-K,Groundnut,2.768
F02160,2020-K,Soybean,2.221
F02161,2020-K,Groundnut,7.861
F02162,2020-K,Groundnut,1.353
F02162,2020-K,Soybean,1.059
F02163,2020-K,Groundnut,2.766
F02163,2020-K,Soybean,2.1
F02164,2020-K,Groundnut,4.273
F02165,2020-K,Groundnut,0.778
F02166,2020-K,Groundnut,2.453
F02167,2020-K,Groundnut,4.706
F02168,2020-K,Groundnut,10.154
F02169,2020-K,Groundnut,2.8
F02170,2020-K,Groundnut,3.208
F02172,2020-K,Groundnut,1.623
F02173,2020-K,Groundnut,3.234
F02174,2020-K,Groundnut,1.499
F02175,2020-K,Groundnut,1.484
F02176,2020-K,Groundnut,2.23
F02177,2020-K,Groundnut,1.865
F02178,2020-K,Groundnut,4.699
F02179,2020-K,Groundnut,2.453
F02180,2020-K,Groundnut,1.889
F02181,2020-K,Groundnut,3.64
F02181,2020-K,Soybean,3.253
F02182,2020-K,Groundnut,3.559
F02182,2020-K,Soybean,3.225
F02183,2020-K,Groundnut,2.606
F02184,2020-K,Groundnut,5.291
F02184,2020-K,Soybean,4.407
F02185,2020-K,Groundnut,3.251
F02186,2020-K,Groundnut,1.356
F02187,2020-K,Groundnut,9.631
F02188,2020-K,Groundnut,7.382
F02188,2020-K,Soybean,5.418
F02189,2020-K,Groundnut,3.651
F02190,2020-K,Groundnut,3.216
F02190,2020-K,Soybean,2.722
F02191,2020-K,Groundnut,3.559
F02191,2020-K,Soybean,2.707
F02192,2020-K,Groundnut,1.66
F02193,2020-K,Groundnut,3.51
F02194,2020-K,Groundnut,2.158
F02195,2020-K,Groundnut,2.276
F02196,2020-K,Groundnut,5.675
F02197,2020-K,Groundnut,1.628
F02198,2020-K,Groundnut,4.641
F02199,2020-K,Groundnut,2.705
F02200,2020-K,Groundnut,6.662
F02201,2020-K,Groundnut,3.359
F02201,2020-K,Soybean,2.462
F02202,2020-K,Groundnut,7.11
F02203,2020-K,Groundnut,10.531
F02204,2020-K,Groundnut,1.286
F02204,2020-K,Soybean,0.996
F02205,2020-K,Groundnut,1.77
F02205,2020-K,Soybean,1.324
F02206,2020-K,Groundnut,1.913
F02207,2020-K,Groundnut,2.98
