farmer_id,season,side_share,yield_factor,severe_drought,defected_after
F01020,2020-K,0.488,1.017,False,False
F01021,2020-K,0.794,0.932,False,False
F01022,2020-K,0.694,1.044,False,False
F01023,2020-K,0.826,0.969,False,False
F01024,2020-K,0.0,0.934,False,True
F01025,2020-K,0.0,1.046,False,True
F01027,2020-K,0.0,0.956,False,True
F01028,2020-K,0.0,0.998,False,True
F01029,2020-K,0.57,1.007,False,False
F01030,2020-K,0.559,0.932,False,False
F01031,2020-K,0.497,0.988,False,False
F01032,2020-K,0.666,1.044,False,False
F01033,2020-K,0.0,0.935,False,True
F01034,2020-K,0.0,0.965,False,True
F01035,2020-K,0.784,1.001,False,False
F01036,2020-K,0.825,0.993,False,False
F01037,2020-K,0.747,0.98,False,False
F01038,2020-K,0.727,0.936,False,False
F01039,2020-K,0.0,1.039,False,True
F01040,2020-K,0.724,1.008,False,False
F01041,2020-K,0.0,0.94,False,True
F01042,2020-K,0.584,0.937,False,False
F01043,2020-K,0.745,0.937,False,False
F01044,2020-K,0.755,0.92,False,False
F01045,2020-K,0.475,0.945,False,False
F01046,2020-K,0.181,1.049,False,True
F01047,2020-K,0.461,0.954,False,True
F01048,2020-K,0.754,1.01,False,False
F01049,2020-K,0.0,1.039,False,True
F01050,2020-K,0.684,0.944,False,False
F01051,2020-K,0.493,1.038,False,False
F01052,2020-K,0.695,0.968,False,False
F01053,2020-K,0.558,1.033,False,False
F01054,2020-K,0.462,0.998,False,False
F01055,2020-K,0.859,0.987,False,False
F01056,2020-K,0.0,0.95,False,True
F01057,2020-K,0.674,0.945,False,False
F01058,2020-K,0.863,0.983,False,False
F01059,2020-K,0.0,0.974,False,True
F01060,2020-K,0.0,0.991,False,True
F01061,2020-K,0.0,1.006,False,True
F01062,2020-K,0.467,0.931,False,False
F01063,2020-K,0.468,1.007,False,False
F01064,2020-K,0.685,1.019,False,False
F01066,2020-K,0.7,1.015,False,False
F01067,2020-K,0.272,0.987,False,True
F01068,2020-K,0.0,0.981,False,True
F01069,2020-K,0.0,0.999,False,True
F01070,2020-K,0.486,0.979,False,False
F01071,2020-K,0.575,1.058,False,False
F01072,2020-K,0.0,1.007,False,True
F01073,2020-K,0.0,0.976,False,True
F01074,2020-K,0.502,1.02,False,False
F01075,2020-K,0.661,0.97,False,False
F01076,2020-K,0.479,0.928,False,False
F01077,2020-K,0.0,1.06,False,True
F01078,2020-K,0.867,1.006,False,False
F01079,2020-K,0.559,1.031,False,False
F01080,2020-K,0.0,0.954,False,True
F01081,2020-K,0.766,0.994,False,False
F01082,2020-K,0.686,0.963,False,False
F01083,2020-K,0.0,1.028,False,True
F01084,2020-K,0.0,0.961,False,True
F01085,2020-K,0.18,0.953,False,True
F01086,2020-K,0.0,0.952,False,True
F01087,2020-K,0.486,0.936,False,False
F01088,2020-K,0.743,0.995,False,False
F01089,2020-K,0.562,0.955,False,False
F01090,2020-K,0.633,0.937,False,False
F01091,2020-K,0.699,0.925,False,False
F01092,2020-K,0.571,0.955,False,False
F01093,2020-K,0.65,0.942,False,False
F01094,2020-K,0.0,0.958,False,True
F01095,2020-K,0.541,1.039,False,False
F01096,2020-K,0.0,1.027,False,True
F01097,2020-K,0.0,1.017,False,True
F01098,2020-K,0.649,1.023,False,False
F01099,2020-K,0.479,1.032,False,False
F01100,2020-K,0.262,0.952,False,True
F01101,2020-K,0.0,0.958,False,True
F01102,2020-K,0.721,0.987,False,False
F01103,2020-K,0.0,1.053,False,True
F01104,2020-K,0.906,0.981,False,False
F01105,2020-K,0.838,0.962,False,False
F01106,2020-K,0.0,0.959,False,True
F01107,2020-K,0.81,0.976,False,False
F01108,2020-K,0.0,0.995,False,True
F01109,2020-K,0.773,0.977,False,False
F01110,2020-K,0.82,1.022,False,False
F01111,2020-K,0.786,1.05,False,False
F01112,2020-K,0.808,0.972,False,False
F01113,2020-K,0.281,1.003,False,True
F01114,2020-K,0.571,0.923,False,False
F01115,2020-K,0.908,0.951,False,False
F01116,2020-K,0.881,1.024,False,False
F01117,2020-K,0.546,1.028,False,False
F01118,2020-K,0.0,0.996,False,True
F01119,2020-K,0.0,0.981,False,True
F01120,2020-K,0.735,1.019,False,False
F01121,2020-K,0.547,1.013,False,False
F01122,2020-K,0.598,0.95,False,False
F01123,2020-K,0.472,1.045,False,False
F01124,2020-K,0.0,0.949,False,True
F01125,2020-K,0.271,0.921,False,True
F01126,2020-K,0.0,1.042,False,True
F01127,2020-K,0.679,1.028,False,False
F01128,2020-K,0.0,0.959,False,True
F01129,2020-K,0.0,1.044,False,True
F01130,2020-K,0.0,1.0,False,True
F01131,2020-K,0.683,0.997,False,False
F01132,2020-K,0.106,0.983,False,True
F01133,2020-K,0.51,1.043,False,False
F01134,2020-K,0.0,1.023,False,True
F01135,2020-K,0.51,1.02,False,False
F01136,2020-K,0.0,1.022,False,True
F01137,2020-K,0.0,0.979,False,True
F01138,2020-K,0.512,0.933,False,False
F01139,2020-K,0.795,1.017,False,False
F01140,2020-K,0.261,0.954,False,True
F01141,2020-K,0.836,1.03,False,False
F01142,2020-K,0.52,0.945,False,False
F01143,2020-K,0.261,1.0,False,True
F01144,2020-K,0.0,1.005,False,True
F01145,2020-K,0.0,0.951,False,True
F01146,2020-K,0.57,1.003,False,False
F01147,2020-K,0.701,0.954,False,False
F01148,2020-K,0.498,1.037,False,False
F01149,2020-K,0.511,0.979,False,False
F01150,2020-K,0.671,1.023,False,False
F01151,2020-K,0.824,1.007,False,False
F01152,2020-K,0.683,0.937,False,False
F01153,2020-K,0.74,1.058,False,False
F01154,2020-K,0.0,0.954,False,True
F01155,2020-K,0.499,0.96,False,False
F01156,2020-K,0.0,0.926,False,True
F01157,2020-K,0.0,1.048,False,True
F01158,2020-K,0.559,1.028,False,False
F01159,2020-K,0.0,1.005,False,True
F01160,2020-K,0.645,1.007,False,False
F01161,2020-K,0.0,0.933,False,True
F01162,2020-K,0.0,1.008,False,True
F01163,2020-K,0.706,0.921,False,False
F01164,2020-K,0.797,0.96,False,False
F01165,2020-K,0.82,0.935,False,False
F01166,2020-K,0.0,0.937,False,True
F01167,2020-K,0.0,0.941,False,True
F01168,2020-K,0.464,1.048,False,False
F01169,2020-K,0.722,0.932,False,False
F01170,2020-K,0.808,0.997,False,False
F01171,2020-K,0.74,0.924,False,False
F01172,2020-K,0.522,1.033,False,False
F01173,2020-K,0.0,0.936,False,True
F01174,2020-K,0.0,0.934,False,True
F01175,2020-K,0.171,0.981,False,True
F01176,2020-K,0.551,0.953,False,False
F01177,2020-K,0.0,0.946,False,True
F01178,2020-K,0.0,0.984,False,True
F01179,2020-K,0.738,0.961,False,False
F01180,2020-K,0.876,0.966,False,False
F01181,2020-K,0.0,1.048,False,True
F01182,2020-K,0.0,0.953,False,True
F01183,2020-K,0.82,0.956,False,False
F01184,2020-K,0.0,0.96,False,True
F01185,2020-K,0.0,0.987,False,True
F01186,2020-K,0.0,1.052,False,True
F01187,2020-K,0.0,1.033,False,True
F01188,2020-K,0.0,0.983,False,True
F01190,2020-K,0.0,1.028,False,True
F01191,2020-K,0.531,0.984,False,False
F01192,2020-K,0.0,1.022,False,True
F01193,2020-K,0.684,0.977,False,False
F01194,2020-K,0.231,1.058,False,True
F01195,2020-K,0.246,1.03,False,True
F01196,2020-K,0.0,1.003,False,True
F01197,2020-K,0.876,0.972,False,False
F01198,2020-K,0.0,0.937,False,True
F01199,2020-K,0.598,1.05,False,False
F01200,2020-K,0.452,0.977,False,False
F01201,2020-K,0.0,0.939,False,True
F01202,2020-K,0.739,1.021,False,False
F01203,2020-K,0.795,1.029,False,False
F01204,2020-K,0.653,1.052,False,False
F01205,2020-K,0.0,0.952,False,True
F01206,2020-K,0.75,0.994,False,False
F01207,2020-K,0.756,1.027,False,False
F01208,2020-K,0.0,0.969,False,True
F01209,2020-K,0.0,0.99,False,True
F01210,2020-K,0.0,0.93,False,True
F01211,2020-K,0.815,1.038,False,False
F01212,2020-K,0.0,0.994,False,True
F01213,2020-K,0.714,0.948,False,False
F01214,2020-K,0.0,0.991,False,True
F01215,2020-K,0.525,1.058,False,False
F01216,2020-K,0.795,1.039,False,False
F01217,2020-K,0.0,0.94,False,True
F01218,2020-K,0.244,0.935,False,True
F01219,2020-K,0.56,1.022,False,False
F01220,2020-K,0.0,1.0,False,True
F01221,2020-K,0.473,1.025,False,True
F01222,2020-K,0.0,1.0,False,True
F01223,2020-K,0.892,0.966,False,False
F01224,2020-K,0.543,0.978,False,False
F01225,2020-K,0.534,0.945,False,False
F01226,2020-K,0.859,0.952,False,False
F01227,2020-K,0.539,0.959,False,False
F01228,2020-K,0.479,0.924,False,False
F01229,2020-K,0.0,1.044,False,True
F01230,2020-K,0.0,0.944,False,True
F01231,2020-K,0.0,1.019,False,True
F01232,2020-K,0.0,0.989,False,True
F01233,2020-K,0.0,1.037,False,True
F01234,2020-K,0.0,0.928,False,True
F01235,2020-K,0.488,1.008,False,False
F01236,2020-K,0.768,1.003,False,False
F01237,2020-K,0.315,1.014,False,True
F01238,2020-K,0.744,0.968,False,False
F01239,2020-K,0.835,1.013,False,False
F01240,2020-K,0.0,1.014,False,True
F01241,2020-K,0.258,0.937,False,False
F01242,2020-K,0.0,1.04,False,True
F01243,2020-K,0.0,1.031,False,True
F01244,2020-K,0.0,0.957,False,True
F01245,2020-K,0.691,0.962,False,False
F01246,2020-K,0.511,0.961,False,False
F01247,2020-K,0.0,0.921,False,True
F01248,2020-K,0.493,0.971,False,False
F01249,2020-K,0.836,0.988,False,False
F01250,2020-K,0.0,0.932,False,True
F01251,2020-K,0.719,1.055,False,False
F01252,2020-K,0.0,0.991,False,True
F01253,2020-K,0.0,1.008,False,True
F01254,2020-K,0.466,0.989,False,False
F01255,2020-K,0.0,1.06,False,True
F01256,2020-K,0.0,1.045,False,True
F01257,2020-K,0.0,1.055,False,True
F01258,2020-K,0.0,1.025,False,True
F01259,2020-K,0.0,0.96,False,True
F01260,2020-K,0.0,0.983,False,True
F01261,2020-K,0.0,0.999,False,True
F01262,2020-K,0.48,0.93,False,False
F01263,2020-K,0.704,0.931,False,False
F01264,2020-K,0.694,0.924,False,False
F01265,2020-K,0.0,1.051,False,True
F01266,2020-K,0.0,0.99,False,True
F01267,2020-K,0.0,0.988,False,True
F01268,2020-K,0.0,0.99,False,True
F01269,2020-K,0.474,0.99,False,False
F01270,2020-K,0.0,0.968,False,True
F01271,2020-K,0.0,0.975,False,True
F01272,2020-K,0.0,1.013,False,True
F01273,2020-K,0.0,0.996,False,True
F01274,2020-K,0.723,0.939,False,False
F01275,2020-K,0.533,0.973,False,False
F01276,2020-K,0.749,0.931,False,False
F01277,2020-K,0.0,1.001,False,True
F01278,2020-K,0.0,0.944,False,True
F01279,2020-K,0.0,0.96,False,True
F01280,2020-K,0.67,0.947,False,False
F01281,2020-K,0.0,0.979,False,True
F01282,2020-K,0.821,1.029,False,False
F01283,2020-K,0.5,0.99,False,False
F01284,2020-K,0.0,0.935,False,True
F01285,2020-K,0.521,1.031,False,False
F01286,2020-K,0.731,0.945,False,False
F01287,2020-K,0.0,1.017,False,True
F01288,2020-K,0.815,1.045,False,False
F01289,2020-K,0.0,1.049,False,True
F01290,2020-K,0.0,1.03,False,True
F01291,2020-K,0.0,0.981,False,True
F01292,2020-K,0.86,1.031,False,False
F01293,2020-K,0.481,1.045,False,False
F01295,2020-K,0.272,0.988,False,True
F01296,2020-K,0.689,1.053,False,False
F01297,2020-K,0.594,0.989,False,False
F01298,2020-K,0.0,1.015,False,True
F01299,2020-K,0.257,0.982,False,True
F01300,2020-K,0.0,1.014,False,True
F01301,2020-K,0.897,0.963,False,False
F01302,2020-K,0.736,1.043,False,False
F01303,2020-K,0.588,0.929,False,False
F01304,2020-K,0.0,0.993,False,True
F01306,2020-K,0.0,1.047,False,True
F01307,2020-K,0.882,0.983,False,False
F01308,2020-K,0.853,0.96,False,False
F01309,2020-K,0.672,0.936,False,True
F01310,2020-K,0.545,1.057,False,False
F01311,2020-K,0.564,1.04,False,False
F01312,2020-K,0.847,0.961,False,False
F01313,2020-K,0.474,1.017,False,True
F01314,2020-K,0.0,1.026,False,True
F01315,2020-K,0.0,0.997,False,True
F01316,2020-K,0.184,0.935,False,True
F01317,2020-K,0.635,1.032,False,False
F01318,2020-K,0.0,1.018,False,True
F01319,2020-K,0.85,1.027,False,False
F01320,2020-K,0.489,0.973,False,False
F01321,2020-K,0.344,0.989,False,True
F01322,2020-K,0.634,1.053,False,False
F01323,2020-K,0.0,1.057,False,True
F01324,2020-K,0.547,1.018,False,False
F01325,2020-K,0.676,0.998,False,False
F01326,2020-K,0.0,0.979,False,True
F01329,2020-K,0.817,0.974,False,False
F01330,2020-K,0.465,1.013,False,False
F01331,2020-K,0.869,0.96,False,False
F01332,2020-K,0.0,0.983,False,True
F01333,2020-K,0.459,0.972,False,False
F01334,2020-K,0.0,0.941,False,True
F01336,2020-K,0.0,0.921,False,True
F01337,2020-K,0.315,0.926,False,True
F01338,2020-K,0.851,1.053,False,False
F01339,2020-K,0.452,0.983,False,False
F01340,2020-K,0.591,1.04,False,False
F01341,2020-K,0.0,1.013,False,True
F01342,2020-K,0.732,1.021,False,False
F01343,2020-K,0.668,0.964,False,False
F01344,2020-K,0.0,1.002,False,True
F01345,2020-K,0.79,0.987,False,False
F01347,2020-K,0.588,0.981,False,False
F01348,2020-K,0.506,0.926,False,False
F01349,2020-K,0.0,0.937,False,True
F01350,2020-K,0.739,0.975,False,False
F01351,2020-K,0.337,0.934,False,True
F01352,2020-K,0.795,1.001,False,False
F01353,2020-K,0.274,0.997,False,True
F01354,2020-K,0.489,1.047,False,True
F01355,2020-K,0.598,0.994,False,False
F01356,2020-K,0.666,1.036,False,False
F01357,2020-K,0.0,1.022,False,True
F01358,2020-K,0.0,1.007,False,True
F01359,2020-K,0.0,1.013,False,True
F01360,2020-K,0.761,0.988,False,False
F01361,2020-K,0.0,0.965,False,True
F01362,2020-K,0.874,0.923,False,False
F01363,2020-K,0.0,0.991,False,True
F01364,2020-K,0.823,0.947,False,False
F01365,2020-K,0.735,1.007,False,False
F01366,2020-K,0.453,0.974,False,False
F01367,2020-K,0.0,0.983,False,True
F01368,2020-K,0.0,0.923,False,True
F01369,2020-K,0.809,1.04,False,False
F01370,2020-K,0.899,0.951,False,False
F01371,2020-K,0.0,1.001,False,True
F01372,2020-K,0.0,0.938,False,True
F01373,2020-K,0.0,0.985,False,True
F01374,2020-K,0.478,1.028,False,False
F01375,2020-K,0.0,0.959,False,True
F01376,2020-K,0.568,0.977,False,False
F01377,2020-K,0.219,1.0,False,True
F01378,2020-K,0.834,1.012,False,False
F01379,2020-K,0.849,1.012,False,False
F01380,2020-K,0.698,0.959,False,False
F01381,2020-K,0.0,0.938,False,True
F01382,2020-K,0.927,0.931,False,False
F01383,2020-K,0.0,0.943,False,True
F01384,2020-K,0.801,1.048,False,False
F01385,2020-K,0.515,0.985,False,False
F01386,2020-K,0.796,0.921,False,False
F01387,2020-K,0.0,0.973,False,True
F01388,2020-K,0.0,0.937,False,True
F01389,2020-K,0.0,0.988,False,True
F01390,2020-K,0.528,1.011,False,False
F01391,2020-K,0.838,0.945,False,False
F01392,2020-K,0.332,0.978,False,True
F01393,2020-K,0.502,0.95,False,False
F01394,2020-K,0.661,1.006,False,False
F01395,2020-K,0.929,1.008,False,False
F01396,2020-K,0.919,0.926,False,False
F01397,2020-K,0.0,0.965,False,True
F01398,2020-K,0.789,0.966,False,False
F01400,2020-K,0.728,0.927,False,False
F01401,2020-K,0.804,1.026,False,False
F01402,2020-K,0.0,0.986,False,True
F01403,2020-K,0.692,0.951,False,False
F01404,2020-K,0.672,1.03,False,False
F01405,2020-K,0.189,0.955,False,True
F01406,2020-K,0.0,1.041,False,True
F01407,2020-K,0.0,0.959,False,True
F01408,2020-K,0.588,0.929,False,False
F01409,2020-K,0.572,0.972,False,False
F01410,2020-K,0.0,0.956,False,True
F01411,2020-K,0.0,1.052,False,True
F01412,2020-K,0.745,1.032,False,False
F01413,2020-K,0.0,1.007,False,True
F01414,2020-K,0.534,1.035,False,False
F01415,2020-K,0.0,0.993,False,True
F01416,2020-K,0.0,0.937,False,True
F01417,2020-K,0.596,1.016,False,False
F01418,2020-K,0.0,1.005,False,True
F01419,2020-K,0.668,1.046,False,False
F01420,2020-K,0.582,1.015,False,False
F01421,2020-K,0.0,0.93,False,True
F01422,2020-K,0.0,1.014,False,True
F01423,2020-K,0.0,0.965,False,True
F01424,2020-K,0.678,0.982,False,False
F01425,2020-K,0.665,1.056,False,False
F01426,2020-K,0.0,0.981,False,True
F01427,2020-K,0.0,1.013,False,True
F01428,2020-K,0.74,0.965,False,False
F01429,2020-K,0.0,1.037,False,True
F01430,2020-K,0.686,1.028,False,False
F01431,2020-K,0.693,0.937,False,False
F01432,2020-K,0.643,0.951,False,False
F01433,2020-K,0.53,0.941,False,False
F01434,2020-K,0.0,0.995,False,True
F01435,2020-K,0.0,1.048,False,True
F01436,2020-K,0.0,1.011,False,True
F01437,2020-K,0.0,1.038,False,True
F01438,2020-K,0.0,1.003,False,True
F01439,2020-K,0.0,1.026,False,True
F01440,2020-K,0.0,0.983,False,True
F01441,2020-K,0.74,1.008,False,False
F01442,2020-K,0.0,0.971,False,True
F01443,2020-K,0.0,1.039,False,True
F01444,2020-K,0.0,0.923,False,True
F01445,2020-K,0.0,1.053,False,True
F01446,2020-K,0.0,1.057,False,True
F01447,2020-K,0.743,0.976,False,False
F01448,2020-K,0.589,0.922,False,False
F01449,2020-K,0.0,1.041,False,True
F01450,2020-K,0.793,0.936,False,False
F01451,2020-K,0.464,0.958,False,False
F01452,2020-K,0.0,0.994,False,True
F01453,2020-K,0.749,0.964,False,False
F01454,2020-K,0.0,0.979,False,True
F01455,2020-K,0.0,0.949,False,True
F01456,2020-K,0.0,0.922,False,True
F01457,2020-K,0.73,0.973,False,False
F01458,2020-K,0.0,0.983,False,True
F01459,2020-K,0.0,0.97,False,True
F01460,2020-K,0.0,0.965,False,True
F01461,2020-K,0.0,1.024,False,True
F01462,2020-K,0.0,1.01,False,True
F01463,2020-K,0.0,0.952,False,True
F01464,2020-K,0.571,1.06,False,False
F01465,2020-K,0.569,1.044,False,False
F01466,2020-K,0.0,0.932,False,True
F01467,2020-K,0.596,1.033,False,False
F01468,2020-K,0.503,0.921,False,False
F01469,2020-K,0.0,0.925,False,True
F01470,2020-K,0.454,0.964,False,False
F01471,2020-K,0.0,0.971,False,True
F01472,2020-K,0.308,1.04,False,True
F01473,2020-K,0.0,1.043,False,True
F01474,2020-K,0.0,0.98,False,True
F01475,2020-K,0.0,1.02,False,True
F01476,2020-K,0.661,0.998,False,False
F01477,2020-K,0.0,0.936,False,True
F01478,2020-K,0.0,1.023,False,True
F01479,2020-K,0.506,0.979,False,False
F01480,2020-K,0.0,1.021,False,True
F01481,2020-K,0.656,0.984,False,False
F01482,2020-K,0.0,1.015,False,True
F01483,2020-K,0.0,0.931,False,True
F01484,2020-K,0.527,1.02,False,False
F01485,2020-K,0.548,1.036,False,True
F01486,2020-K,0.0,0.999,False,True
F01487,2020-K,0.0,0.988,False,True
F01488,2020-K,0.0,0.987,False,True
F01489,2020-K,0.593,0.994,False,False
F01490,2020-K,0.73,0.957,False,False
F01491,2020-K,0.0,1.006,False,True
F01492,2020-K,0.777,1.028,False,False
F01493,2020-K,0.0,0.947,False,True
F01494,2020-K,0.0,0.986,False,True
F01495,2020-K,0.646,0.979,False,False
F01496,2020-K,0.0,1.032,False,True
F01498,2020-K,0.696,1.008,False,False
F01499,2020-K,0.776,1.055,False,False
F01501,2020-K,0.461,0.981,False,False
F01502,2020-K,0.598,0.98,False,False
F01503,2020-K,0.0,0.995,False,True
F01504,2020-K,0.0,1.042,False,True
F01505,2020-K,0.468,0.987,False,False
F01506,2020-K,0.0,0.942,False,True
F01507,2020-K,0.0,1.034,False,True
F01508,2020-K,0.0,1.051,False,True
F01509,2020-K,0.743,0.94,False,False
F01510,2020-K,0.572,1.05,False,False
F01511,2020-K,0.663,1.051,False,False
F01512,2020-K,0.0,0.997,False,True
F01513,2020-K,0.688,1.023,False,False
F01514,2020-K,0.503,1.04,False,False
F01515,2020-K,0.0,1.016,False,True
F01516,2020-K,0.0,1.041,False,True
F01517,2020-K,0.0,1.044,False,True
F01518,2020-K,0.595,0.994,False,False
F01519,2020-K,0.0,1.044,False,True
F01520,2020-K,0.291,1.04,False,False
F01521,2020-K,0.0,0.969,False,True
F01522,2020-K,0.459,1.052,False,False
F01523,2020-K,0.0,1.049,False,True
F01524,2020-K,0.0,1.007,False,True
F01525,2020-K,0.0,0.979,False,True
F01526,2020-K,0.476,0.973,False,False
F01527,2020-K,0.534,0.921,False,False
F01528,2020-K,0.489,1.001,False,False
F01529,2020-K,0.0,0.926,False,True
F01530,2020-K,0.559,0.931,False,False
F01531,2020-K,0.0,0.932,False,True
F01532,2020-K,0.0,1.042,False,True
F01533,2020-K,0.0,1.018,False,True
F01534,2020-K,0.0,1.049,False,True
F01535,2020-K,0.49,0.926,False,False
F01536,2020-K,0.0,1.032,False,True
F01537,2020-K,0.669,0.947,False,False
F01538,2020-K,0.669,1.023,False,False
F01539,2020-K,0.0,0.949,False,True
F01540,2020-K,0.144,0.965,False,True
F01541,2020-K,0.0,0.985,False,True
F01542,2020-K,0.539,0.993,False,False
F01543,2020-K,0.646,1.001,False,False
F01544,2020-K,0.776,1.033,False,False
F01545,2020-K,0.759,1.04,False,False
F01546,2020-K,0.693,1.036,False,False
F01547,2020-K,0.495,0.989,False,False
F01548,2020-K,0.804,0.981,False,False
F01549,2020-K,0.0,1.027,False,True
F01550,2020-K,0.639,0.925,False,False
F01551,2020-K,0.0,0.998,False,True
F01552,2020-K,0.491,1.039,False,False
F01553,2020-K,0.65,0.997,False,False
F01554,2020-K,0.0,1.035,False,True
F01555,2020-K,0.0,0.973,False,True
F01556,2020-K,0.462,0.939,False,False
F01557,2020-K,0.0,1.02,False,True
F01558,2020-K,0.886,1.036,False,False
F01559,2020-K,0.0,0.925,False,True
F01560,2020-K,0.711,0.974,False,False
F01561,2020-K,0.67,0.983,False,False
F01562,2020-K,0.0,1.041,False,True
F01563,2020-K,0.639,1.053,False,False
F01564,2020-K,0.906,0.934,False,False
F01565,2020-K,0.0,1.002,False,True
F01566,2020-K,0.0,0.972,False,True
F01568,2020-K,0.834,0.974,False,False
F01569,2020-K,0.882,0.925,False,False
F01570,2020-K,0.0,1.03,False,True
F01571,2020-K,0.0,1.008,False,True
F01572,2020-K,0.0,1.06,False,True
F01573,2020-K,0.0,0.956,False,True
F01574,2020-K,0.0,0.934,False,True
F01575,2020-K,0.574,0.966,False,False
F01576,2020-K,0.726,0.985,False,False
F01577,2020-K,0.464,1.003,False,False
F01578,2020-K,0.0,0.985,False,True
F01579,2020-K,0.0,1.058,False,True
F01580,2020-K,0.847,1.012,False,False
F01581,2020-K,0.776,0.983,False,False
F01582,2020-K,0.784,1.044,False,False
F01583,2020-K,0.0,0.994,False,True
F01584,2020-K,0.0,0.969,False,True
F01585,2020-K,0.0,1.043,False,True
F01586,2020-K,0.731,1.046,False,False
F01587,2020-K,0.661,0.933,False,False
F01588,2020-K,0.873,0.935,False,False
F01589,2020-K,0.521,1.0,False,False
F01590,2020-K,0.461,1.012,False,False
F01591,2020-K,0.661,0.972,False,False
F01592,2020-K,0.0,0.994,False,True
F01593,2020-K,0.82,0.934,False,False
F01594,2020-K,0.541,0.987,False,True
